Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost
EMP0813,First Week Check-in,2022-07-03 02:09:40,0.77,415.88
EMP0813,Introduction Session,2022-07-04 11:09:40,1.74,270.39
EMP0813,Complete Documentation,2022-07-19 14:09:40,0.19,318.02
EMP0813,IT Setup,2022-07-24 14:09:40,0.59,260.44
EMP0813,Training Module 1,2022-07-27 21:09:40,0.23,331.17
EMP0813,Training Module 2,2022-07-31 07:09:40,0.29,343.15
EMP0814,First Week Check-in,2024-08-31 12:34:01,1.48,196.38
EMP0814,Introduction Session,2024-09-10 17:34:01,0.11,98.52
EMP0814,Complete Documentation,2024-09-23 17:34:01,1.92,496.33
EMP0814,IT Setup,2024-10-04 19:34:01,0.17,488.95
EMP0814,Training Module 1,2024-10-06 01:34:01,1.0,404.8
EMP0814,Training Module 2,2024-10-15 05:34:01,1.8,101.32
EMP0815,First Week Check-in,2022-06-15 00:02:25,1.61,73.02
EMP0815,Introduction Session,2022-06-28 02:02:25,1.45,153.91
EMP0815,Complete Documentation,2022-07-10 12:02:25,0.52,317.2
EMP0815,IT Setup,2022-07-24 12:02:25,1.34,286.29
EMP0815,Training Module 1,2022-08-03 18:02:25,0.57,418.84
EMP0815,Training Module 2,2022-08-08 20:02:25,0.65,333.67
EMP0816,First Week Check-in,2024-09-23 03:13:08,0.96,90.63
EMP0816,Introduction Session,2024-09-30 14:13:08,1.64,171.1
EMP0816,Complete Documentation,2024-10-14 14:13:08,1.01,231.81
EMP0816,IT Setup,2024-10-27 14:13:08,0.75,300.04
EMP0816,Training Module 1,2024-11-09 23:13:08,0.19,144.89
EMP0816,Training Module 2,2024-11-13 04:13:08,1.85,89.08
EMP0817,First Week Check-in,2021-10-01 16:13:37,0.75,70.76
EMP0817,Introduction Session,2021-10-10 01:13:37,1.62,383.09
EMP0817,Complete Documentation,2021-10-25 09:13:37,1.85,462.01
EMP0817,IT Setup,2021-10-26 14:13:37,1.41,472.37
EMP0817,Training Module 1,2021-11-04 00:13:37,1.38,353.23
EMP0817,Training Module 2,2021-11-05 04:13:37,1.38,55.55
EMP0818,First Week Check-in,2022-07-17 14:10:12,0.9,253.65
EMP0818,Introduction Session,2022-07-31 14:10:12,0.5,338.07
EMP0818,Complete Documentation,2022-08-01 20:10:12,1.3,402.76
EMP0818,IT Setup,2022-08-15 04:10:12,0.43,382.88
EMP0818,Training Module 1,2022-08-29 12:10:12,0.6,184.54
EMP0818,Training Module 2,2022-08-31 16:10:12,0.79,484.99
EMP0819,First Week Check-in,2021-02-02 20:49:37,1.35,461.42
EMP0819,Introduction Session,2021-02-12 07:49:37,1.57,143.1
EMP0819,Complete Documentation,2021-02-24 15:49:37,0.21,253.94
EMP0819,IT Setup,2021-03-11 17:49:37,0.19,205.36
EMP0819,Training Module 1,2021-03-24 05:49:37,1.99,132.27
EMP0819,Training Module 2,2021-04-03 11:49:37,1.14,154.41
EMP0820,First Week Check-in,2022-10-22 09:44:47,0.32,418.84
EMP0820,Introduction Session,2022-10-24 21:44:47,1.94,319.83
EMP0820,Complete Documentation,2022-11-06 07:44:47,0.34,314.75
EMP0820,IT Setup,2022-11-15 17:44:47,1.89,499.74
EMP0820,Training Module 1,2022-11-22 00:44:47,1.0,306.61
EMP0820,Training Module 2,2022-12-01 03:44:47,0.9,446.58
EMP0821,First Week Check-in,2022-04-08 14:36:49,1.55,123.45
EMP0821,Introduction Session,2022-04-17 01:36:49,1.39,384.71
EMP0821,Complete Documentation,2022-04-28 13:36:49,1.44,319.13
EMP0821,IT Setup,2022-05-10 01:36:49,1.36,233.52
EMP0821,Training Module 1,2022-05-25 10:36:49,0.24,134.46
EMP0821,Training Module 2,2022-06-09 14:36:49,0.8,137.08
EMP0822,First Week Check-in,2020-10-19 11:15:58,0.46,64.56
EMP0822,Introduction Session,2020-10-31 19:15:58,1.12,497.56
EMP0822,Complete Documentation,2020-11-10 04:15:58,0.13,140.84
EMP0822,IT Setup,2020-11-14 06:15:58,0.15,405.05
EMP0822,Training Module 1,2020-11-17 06:15:58,1.43,119.28
EMP0822,Training Module 2,2020-11-23 06:15:58,0.81,311.33
EMP0823,First Week Check-in,2024-01-26 21:38:59,1.35,259.34
EMP0823,Introduction Session,2024-02-07 00:38:59,0.25,303.5
EMP0823,Complete Documentation,2024-02-21 00:38:59,1.7,452.12
EMP0823,IT Setup,2024-02-23 09:38:59,1.27,68.45
EMP0823,Training Module 1,2024-02-29 20:38:59,0.78,85.27
EMP0823,Training Module 2,2024-03-13 07:38:59,1.92,212.04
EMP0824,First Week Check-in,2020-12-15 06:46:07,1.41,156.23
EMP0824,Introduction Session,2020-12-29 18:46:07,0.36,172.96
EMP0824,Complete Documentation,2021-01-10 06:46:07,1.81,484.93
EMP0824,IT Setup,2021-01-25 14:46:07,1.99,389.54
EMP0824,Training Module 1,2021-02-03 22:46:07,0.48,426.42
EMP0824,Training Module 2,2021-02-06 02:46:07,1.33,475.27
EMP0825,First Week Check-in,2022-02-22 18:11:44,1.24,369.24
EMP0825,Introduction Session,2022-02-27 06:11:44,0.18,293.88
EMP0825,Complete Documentation,2022-03-04 17:11:44,0.81,324.03
EMP0825,IT Setup,2022-03-19 04:11:44,1.38,303.66
EMP0825,Training Module 1,2022-03-30 10:11:44,0.38,144.26
EMP0825,Training Module 2,2022-04-10 14:11:44,1.11,390.73
EMP0826,First Week Check-in,2023-08-17 17:12:43,1.52,277.93
EMP0826,Introduction Session,2023-08-29 02:12:43,0.55,60.41
EMP0826,Complete Documentation,2023-09-11 07:12:43,1.33,316.21
EMP0826,IT Setup,2023-09-17 12:12:43,1.85,130.74
EMP0826,Training Module 1,2023-09-26 23:12:43,1.67,128.71
EMP0826,Training Module 2,2023-10-02 05:12:43,0.45,414.52
EMP0827,First Week Check-in,2022-06-22 20:04:20,1.07,426.3
EMP0827,Introduction Session,2022-06-29 07:04:20,0.93,95.32
EMP0827,Complete Documentation,2022-07-12 18:04:20,0.76,351.95
EMP0827,IT Setup,2022-07-28 01:04:20,1.57,328.07
EMP0827,Training Module 1,2022-08-03 03:04:20,1.78,356.41
EMP0827,Training Module 2,2022-08-11 10:04:20,1.19,422.59
EMP0828,First Week Check-in,2021-08-08 03:49:58,0.68,321.62
EMP0828,Introduction Session,2021-08-10 03:49:58,1.27,195.47
EMP0828,Complete Documentation,2021-08-24 05:49:58,1.14,390.62
EMP0828,IT Setup,2021-09-05 14:49:58,0.75,264.79
EMP0828,Training Module 1,2021-09-12 21:49:58,1.07,311.73
EMP0828,Training Module 2,2021-09-18 08:49:58,1.0,59.66
EMP0829,First Week Check-in,2022-06-24 17:15:43,0.48,77.73
EMP0829,Introduction Session,2022-06-28 19:15:43,1.05,333.79
EMP0829,Complete Documentation,2022-07-10 22:15:43,1.06,202.62
EMP0829,IT Setup,2022-07-22 02:15:43,1.81,250.69
EMP0829,Training Module 1,2022-08-01 09:15:43,1.39,86.24
EMP0829,Training Module 2,2022-08-04 14:15:43,0.93,283.17
EMP0830,First Week Check-in,2023-05-03 17:22:01,0.7,231.96
EMP0830,Introduction Session,2023-05-14 18:22:01,1.19,344.7
EMP0830,Complete Documentation,2023-05-26 23:22:01,1.81,282.62
EMP0830,IT Setup,2023-06-06 07:22:01,0.21,474.72
EMP0830,Training Module 1,2023-06-13 16:22:01,0.12,379.97
EMP0830,Training Module 2,2023-06-19 22:22:01,0.54,421.17
EMP0831,First Week Check-in,2020-03-24 17:54:58,0.92,425.2
EMP0831,Introduction Session,2020-03-28 17:54:58,0.4,179.88
EMP0831,Complete Documentation,2020-04-03 20:54:58,1.64,170.24
EMP0831,IT Setup,2020-04-10 07:54:58,0.62,353.42
EMP0831,Training Module 1,2020-04-14 12:54:58,1.28,194.5
EMP0831,Training Module 2,2020-04-28 17:54:58,1.3,112.43
EMP0832,First Week Check-in,2023-04-18 22:50:33,1.98,306.25
EMP0832,Introduction Session,2023-05-04 01:50:33,0.75,273.65
EMP0832,Complete Documentation,2023-05-16 10:50:33,0.19,139.12
EMP0832,IT Setup,2023-05-28 15:50:33,0.67,203.68
EMP0832,Training Module 1,2023-05-31 20:50:33,0.25,497.69
EMP0832,Training Module 2,2023-06-05 23:50:33,0.22,405.92
EMP0833,First Week Check-in,2024-06-25 20:59:34,0.69,357.96
EMP0833,Introduction Session,2024-07-07 23:59:34,0.63,399.43
EMP0833,Complete Documentation,2024-07-09 10:59:34,1.36,121.26
EMP0833,IT Setup,2024-07-11 14:59:34,0.61,408.82
EMP0833,Training Module 1,2024-07-17 00:59:34,0.24,344.26
EMP0833,Training Module 2,2024-07-22 00:59:34,0.62,366.36
EMP0834,First Week Check-in,2024-12-04 03:05:56,1.89,430.29
EMP0834,Introduction Session,2024-12-09 14:05:56,1.16,193.15
EMP0834,Complete Documentation,2024-12-24 20:05:56,0.79,438.11
EMP0834,IT Setup,2024-12-31 00:05:56,0.52,493.42
EMP0834,Training Module 1,2025-01-03 03:05:56,0.61,244.59
EMP0834,Training Module 2,2025-01-06 14:05:56,1.83,174.61
EMP0835,First Week Check-in,2024-06-04 00:44:13,0.15,78.28
EMP0835,Introduction Session,2024-06-07 09:44:13,1.43,319.48
EMP0835,Complete Documentation,2024-06-18 14:44:13,0.73,224.42
EMP0835,IT Setup,2024-07-02 15:44:13,1.43,129.09
EMP0835,Training Module 1,2024-07-04 23:44:13,0.74,179.68
EMP0835,Training Module 2,2024-07-13 11:44:13,1.14,188.01
EMP0836,First Week Check-in,2023-03-21 04:36:21,0.92,173.92
EMP0836,Introduction Session,2023-04-01 04:36:21,1.92,164.23
EMP0836,Complete Documentation,2023-04-09 04:36:21,0.36,465.36
EMP0836,IT Setup,2023-04-16 10:36:21,0.4,109.66
EMP0836,Training Module 1,2023-04-18 20:36:21,1.72,360.36
EMP0836,Training Module 2,2023-05-02 01:36:21,1.32,128.2
EMP0837,First Week Check-in,2022-11-05 20:40:14,0.94,233.72
EMP0837,Introduction Session,2022-11-10 01:40:14,1.04,306.62
EMP0837,Complete Documentation,2022-11-22 11:40:14,1.48,181.7
EMP0837,IT Setup,2022-11-24 14:40:14,0.83,305.59
EMP0837,Training Module 1,2022-12-07 01:40:14,1.47,462.34
EMP0837,Training Module 2,2022-12-12 06:40:14,0.87,139.54
EMP0838,First Week Check-in,2022-07-31 18:26:28,1.24,370.94
EMP0838,Introduction Session,2022-08-02 00:26:28,1.55,465.25
EMP0838,Complete Documentation,2022-08-07 00:26:28,1.3,184.68
EMP0838,IT Setup,2022-08-14 00:26:28,0.13,413.86
EMP0838,Training Module 1,2022-08-27 06:26:28,0.31,275.38
EMP0838,Training Module 2,2022-09-10 09:26:28,1.29,373.19
EMP0839,First Week Check-in,2023-10-14 14:20:18,0.2,265.72
EMP0839,Introduction Session,2023-10-21 23:20:18,1.58,231.69
EMP0839,Complete Documentation,2023-10-25 03:20:18,0.65,366.93
EMP0839,IT Setup,2023-11-04 09:20:18,0.83,94.32
EMP0839,Training Module 1,2023-11-05 14:20:18,1.02,153.06
EMP0839,Training Module 2,2023-11-16 02:20:18,0.42,202.34
EMP0840,First Week Check-in,2020-02-24 21:40:35,1.53,457.99
EMP0840,Introduction Session,2020-03-10 08:40:35,0.4,489.36
EMP0840,Complete Documentation,2020-03-18 17:40:35,0.33,434.42
EMP0840,IT Setup,2020-03-29 17:40:35,1.46,313.81
EMP0840,Training Module 1,2020-04-06 05:40:35,0.78,299.2
EMP0840,Training Module 2,2020-04-15 07:40:35,0.96,413.31
EMP0841,First Week Check-in,2024-01-09 00:38:10,1.8,101.9
EMP0841,Introduction Session,2024-01-13 00:38:10,0.4,167.24
EMP0841,Complete Documentation,2024-01-24 08:38:10,1.66,120.33
EMP0841,IT Setup,2024-01-29 09:38:10,1.82,255.19
EMP0841,Training Module 1,2024-02-02 11:38:10,1.73,455.15
EMP0841,Training Module 2,2024-02-04 20:38:10,0.11,253.78
EMP0842,First Week Check-in,2021-01-29 20:01:38,1.01,195.29
EMP0842,Introduction Session,2021-01-31 07:01:38,1.65,450.03
EMP0842,Complete Documentation,2021-02-08 12:01:38,1.52,435.84
EMP0842,IT Setup,2021-02-21 23:01:38,1.3,469.11
EMP0842,Training Module 1,2021-02-23 01:01:38,1.73,56.12
EMP0842,Training Module 2,2021-02-26 02:01:38,1.92,353.78
EMP0843,First Week Check-in,2021-03-11 21:36:32,0.23,218.14
EMP0843,Introduction Session,2021-03-16 08:36:32,0.97,438.33
EMP0843,Complete Documentation,2021-03-28 09:36:32,0.81,309.49
EMP0843,IT Setup,2021-04-06 20:36:32,1.55,251.16
EMP0843,Training Module 1,2021-04-11 06:36:32,0.63,460.45
EMP0843,Training Module 2,2021-04-14 10:36:32,1.73,281.06
EMP0844,First Week Check-in,2020-02-10 00:36:59,1.88,493.24
EMP0844,Introduction Session,2020-02-13 12:36:59,0.62,380.62
EMP0844,Complete Documentation,2020-02-28 12:36:59,0.14,391.67
EMP0844,IT Setup,2020-03-01 22:36:59,0.83,99.92
EMP0844,Training Module 1,2020-03-17 10:36:59,1.38,344.0
EMP0844,Training Module 2,2020-04-01 15:36:59,0.71,494.67
EMP0845,First Week Check-in,2021-07-25 02:26:17,1.56,257.03
EMP0845,Introduction Session,2021-08-07 10:26:17,0.48,246.9
EMP0845,Complete Documentation,2021-08-22 19:26:17,1.47,376.33
EMP0845,IT Setup,2021-09-06 23:26:17,1.31,67.13
EMP0845,Training Module 1,2021-09-21 06:26:17,1.98,153.68
EMP0845,Training Module 2,2021-09-25 08:26:17,0.66,75.24
EMP0846,First Week Check-in,2021-10-25 05:11:18,0.37,168.35
EMP0846,Introduction Session,2021-10-29 07:11:18,1.47,115.68
EMP0846,Complete Documentation,2021-11-07 16:11:18,0.98,417.4
EMP0846,IT Setup,2021-11-13 23:11:18,0.63,291.72
EMP0846,Training Module 1,2021-11-25 03:11:18,0.7,460.45
EMP0846,Training Module 2,2021-12-01 12:11:18,0.16,452.41
EMP0847,First Week Check-in,2023-08-05 03:14:05,0.64,167.8
EMP0847,Introduction Session,2023-08-17 13:14:05,1.84,59.45
EMP0847,Complete Documentation,2023-08-22 16:14:05,0.41,59.69
EMP0847,IT Setup,2023-09-06 21:14:05,0.41,153.75
EMP0847,Training Module 1,2023-09-13 01:14:05,1.47,193.69
EMP0847,Training Module 2,2023-09-22 07:14:05,1.03,348.35
EMP0848,First Week Check-in,2020-02-13 17:08:25,1.77,363.87
EMP0848,Introduction Session,2020-02-23 23:08:25,0.39,297.98
EMP0848,Complete Documentation,2020-03-03 04:08:25,0.21,472.77
EMP0848,IT Setup,2020-03-18 15:08:25,1.32,52.49
EMP0848,Training Module 1,2020-03-21 16:08:25,0.71,387.85
EMP0848,Training Module 2,2020-03-31 19:08:25,0.68,389.84
EMP0849,First Week Check-in,2020-12-31 18:28:42,0.57,416.98
EMP0849,Introduction Session,2021-01-13 06:28:42,0.55,146.05
EMP0849,Complete Documentation,2021-01-18 17:28:42,1.07,429.71
EMP0849,IT Setup,2021-01-28 18:28:42,1.14,319.11
EMP0849,Training Module 1,2021-02-04 02:28:42,0.59,130.03
EMP0849,Training Module 2,2021-02-16 09:28:42,0.8,110.14
EMP0850,First Week Check-in,2020-05-15 16:14:02,1.02,262.46
EMP0850,Introduction Session,2020-05-20 17:14:02,1.09,254.69
EMP0850,Complete Documentation,2020-05-26 23:14:02,0.35,73.83
EMP0850,IT Setup,2020-05-28 06:14:02,1.17,482.56
EMP0850,Training Module 1,2020-06-05 15:14:02,1.94,295.45
EMP0850,Training Module 2,2020-06-15 20:14:02,0.42,54.23
EMP0851,First Week Check-in,2020-07-24 00:33:52,0.27,221.22
EMP0851,Introduction Session,2020-08-07 11:33:52,1.86,346.23
EMP0851,Complete Documentation,2020-08-21 15:33:52,1.4,474.58
EMP0851,IT Setup,2020-08-30 03:33:52,0.26,126.19
EMP0851,Training Module 1,2020-09-10 12:33:52,1.45,310.75
EMP0851,Training Module 2,2020-09-25 12:33:52,1.81,382.75
EMP0852,First Week Check-in,2021-05-12 18:31:52,0.77,360.64
EMP0852,Introduction Session,2021-05-17 03:31:52,1.7,83.66
EMP0852,Complete Documentation,2021-05-21 07:31:52,0.33,133.83
EMP0852,IT Setup,2021-05-22 16:31:52,1.29,322.58
EMP0852,Training Module 1,2021-06-06 02:31:52,0.71,194.73
EMP0852,Training Module 2,2021-06-08 04:31:52,0.99,71.56
EMP0853,First Week Check-in,2024-01-25 19:37:54,0.18,379.04
EMP0853,Introduction Session,2024-02-05 19:37:54,0.21,217.9
EMP0853,Complete Documentation,2024-02-21 01:37:54,0.16,235.41
EMP0853,IT Setup,2024-02-29 01:37:54,1.86,219.73
EMP0853,Training Module 1,2024-03-04 10:37:54,1.7,369.69
EMP0853,Training Module 2,2024-03-08 22:37:54,0.24,195.33
EMP0854,First Week Check-in,2024-10-21 19:15:00,1.22,306.36
EMP0854,Introduction Session,2024-10-25 01:15:00,0.49,371.97
EMP0854,Complete Documentation,2024-11-09 03:15:00,0.13,443.86
EMP0854,IT Setup,2024-11-23 14:15:00,0.11,414.56
EMP0854,Training Module 1,2024-11-29 20:15:00,0.58,376.17
EMP0854,Training Module 2,2024-12-03 06:15:00,0.66,213.62
EMP0855,First Week Check-in,2023-06-25 15:25:01,1.99,485.23
EMP0855,Introduction Session,2023-06-28 03:25:01,0.74,319.92
EMP0855,Complete Documentation,2023-07-06 11:25:01,0.33,132.89
EMP0855,IT Setup,2023-07-20 22:25:01,1.49,306.62
EMP0855,Training Module 1,2023-08-01 09:25:01,0.57,324.04
EMP0855,Training Module 2,2023-08-13 17:25:01,1.93,65.73
EMP0856,First Week Check-in,2020-09-21 21:03:03,1.55,261.68
EMP0856,Introduction Session,2020-10-05 21:03:03,1.67,154.77
EMP0856,Complete Documentation,2020-10-09 21:03:03,1.52,240.85
EMP0856,IT Setup,2020-10-18 07:03:03,1.94,330.5
EMP0856,Training Module 1,2020-10-25 09:03:03,1.92,117.55
EMP0856,Training Module 2,2020-10-26 09:03:03,1.56,102.95
EMP0857,First Week Check-in,2023-05-09 16:12:30,1.76,159.5
EMP0857,Introduction Session,2023-05-12 22:12:30,0.85,95.43
EMP0857,Complete Documentation,2023-05-19 10:12:30,0.42,477.84
EMP0857,IT Setup,2023-05-22 12:12:30,0.72,430.78
EMP0857,Training Module 1,2023-06-01 19:12:30,0.24,52.31
EMP0857,Training Module 2,2023-06-03 05:12:30,0.93,77.31
EMP0858,First Week Check-in,2020-05-13 22:47:15,1.2,133.06
EMP0858,Introduction Session,2020-05-22 23:47:15,1.21,273.49
EMP0858,Complete Documentation,2020-05-29 03:47:15,1.5,189.4
EMP0858,IT Setup,2020-06-03 08:47:15,1.04,260.27
EMP0858,Training Module 1,2020-06-14 18:47:15,1.32,262.38
EMP0858,Training Module 2,2020-06-22 05:47:15,1.61,148.44
EMP0859,First Week Check-in,2022-03-29 15:23:06,0.84,296.89
EMP0859,Introduction Session,2022-04-09 00:23:06,1.52,99.95
EMP0859,Complete Documentation,2022-04-19 01:23:06,0.53,50.66
EMP0859,IT Setup,2022-04-28 09:23:06,1.64,316.61
EMP0859,Training Module 1,2022-04-30 14:23:06,0.75,279.21
EMP0859,Training Module 2,2022-05-02 00:23:06,0.29,79.84
EMP0860,First Week Check-in,2023-03-06 17:49:09,0.23,75.44
EMP0860,Introduction Session,2023-03-10 01:49:09,0.69,204.62
EMP0860,Complete Documentation,2023-03-18 13:49:09,1.67,261.74
EMP0860,IT Setup,2023-04-01 20:49:09,1.81,135.24
EMP0860,Training Module 1,2023-04-06 03:49:09,0.61,433.12
EMP0860,Training Module 2,2023-04-09 11:49:09,1.15,440.05
EMP0861,First Week Check-in,2020-07-23 21:41:51,0.56,253.09
EMP0861,Introduction Session,2020-07-27 04:41:51,1.31,267.0
EMP0861,Complete Documentation,2020-07-31 09:41:51,0.77,99.56
EMP0861,IT Setup,2020-08-14 16:41:51,1.06,425.34
EMP0861,Training Module 1,2020-08-26 16:41:51,0.37,382.98
EMP0861,Training Module 2,2020-09-07 20:41:51,0.47,410.21
EMP0862,First Week Check-in,2020-04-07 23:40:23,0.8,231.06
EMP0862,Introduction Session,2020-04-18 04:40:23,0.11,66.9
EMP0862,Complete Documentation,2020-04-29 14:40:23,0.26,411.37
EMP0862,IT Setup,2020-05-13 20:40:23,0.82,470.18
EMP0862,Training Module 1,2020-05-28 22:40:23,0.76,484.69
EMP0862,Training Module 2,2020-06-10 00:40:23,1.76,426.19
EMP0863,First Week Check-in,2024-06-12 15:20:53,1.62,382.74
EMP0863,Introduction Session,2024-06-25 17:20:53,1.44,322.53
EMP0863,Complete Documentation,2024-06-26 22:20:53,0.48,52.6
EMP0863,IT Setup,2024-07-01 06:20:53,0.11,148.33
EMP0863,Training Module 1,2024-07-10 16:20:53,1.36,192.56
EMP0863,Training Module 2,2024-07-18 20:20:53,1.79,260.27
EMP0864,First Week Check-in,2023-10-17 05:07:59,0.57,323.17
EMP0864,Introduction Session,2023-10-29 11:07:59,1.86,354.73
EMP0864,Complete Documentation,2023-11-09 23:07:59,0.86,89.89
EMP0864,IT Setup,2023-11-20 10:07:59,0.22,209.66
EMP0864,Training Module 1,2023-11-27 11:07:59,0.52,114.07
EMP0864,Training Module 2,2023-11-29 23:07:59,0.35,180.07
EMP0865,First Week Check-in,2020-04-22 15:57:29,1.78,235.03
EMP0865,Introduction Session,2020-04-29 02:57:29,0.52,362.02
EMP0865,Complete Documentation,2020-05-14 02:57:29,1.36,290.2
EMP0865,IT Setup,2020-05-25 08:57:29,1.35,226.4
EMP0865,Training Module 1,2020-06-04 10:57:29,0.17,442.89
EMP0865,Training Module 2,2020-06-17 12:57:29,1.25,438.11
EMP0866,First Week Check-in,2020-11-04 18:48:12,1.0,333.92
EMP0866,Introduction Session,2020-11-13 03:48:12,1.09,335.12
EMP0866,Complete Documentation,2020-11-22 09:48:12,0.92,369.36
EMP0866,IT Setup,2020-12-05 19:48:12,1.19,252.0
EMP0866,Training Module 1,2020-12-21 00:48:12,1.76,392.02
EMP0866,Training Module 2,2021-01-01 11:48:12,1.1,279.77
EMP0867,First Week Check-in,2023-04-26 17:03:41,0.94,99.06
EMP0867,Introduction Session,2023-04-29 03:03:41,0.46,476.64
EMP0867,Complete Documentation,2023-05-11 14:03:41,1.39,155.82
EMP0867,IT Setup,2023-05-22 19:03:41,1.05,105.77
EMP0867,Training Module 1,2023-05-29 00:03:41,0.55,463.03
EMP0867,Training Module 2,2023-06-01 03:03:41,1.2,398.11
EMP0868,First Week Check-in,2020-07-19 20:00:00,1.07,126.63
EMP0868,Introduction Session,2020-08-04 07:00:00,1.35,129.65
EMP0868,Complete Documentation,2020-08-05 07:00:00,0.99,166.26
EMP0868,IT Setup,2020-08-19 08:00:00,1.13,262.64
EMP0868,Training Module 1,2020-09-01 10:00:00,0.63,322.98
EMP0868,Training Module 2,2020-09-15 12:00:00,0.64,263.46
EMP0869,First Week Check-in,2023-10-29 01:04:01,1.93,198.39
EMP0869,Introduction Session,2023-10-31 03:04:01,0.1,363.18
EMP0869,Complete Documentation,2023-11-10 04:04:01,0.16,210.32
EMP0869,IT Setup,2023-11-15 04:04:01,1.33,366.63
EMP0869,Training Module 1,2023-11-28 16:04:01,0.84,245.92
EMP0869,Training Module 2,2023-12-03 22:04:01,1.85,295.43
EMP0870,First Week Check-in,2024-09-22 22:43:42,0.68,118.37
EMP0870,Introduction Session,2024-09-25 08:43:42,0.32,203.44
EMP0870,Complete Documentation,2024-10-07 11:43:42,0.24,441.01
EMP0870,IT Setup,2024-10-11 22:43:42,1.79,492.04
EMP0870,Training Module 1,2024-10-15 05:43:42,1.48,366.16
EMP0870,Training Module 2,2024-10-24 13:43:42,1.57,319.41
EMP0871,First Week Check-in,2024-07-23 15:40:53,0.71,150.37
EMP0871,Introduction Session,2024-08-02 00:40:53,0.62,216.36
EMP0871,Complete Documentation,2024-08-06 05:40:53,0.94,300.81
EMP0871,IT Setup,2024-08-18 10:40:53,1.92,57.9
EMP0871,Training Module 1,2024-08-19 15:40:53,1.19,313.28
EMP0871,Training Module 2,2024-08-20 22:40:53,1.32,348.46
EMP0872,First Week Check-in,2021-05-29 23:00:13,1.36,331.76
EMP0872,Introduction Session,2021-06-14 04:00:13,1.89,450.82
EMP0872,Complete Documentation,2021-06-23 08:00:13,1.33,260.79
EMP0872,IT Setup,2021-07-05 19:00:13,1.04,362.57
EMP0872,Training Module 1,2021-07-17 20:00:13,1.4,403.15
EMP0872,Training Module 2,2021-07-28 04:00:13,1.52,352.06
EMP0873,First Week Check-in,2020-05-09 23:41:45,0.54,315.8
EMP0873,Introduction Session,2020-05-11 11:41:45,0.51,158.98
EMP0873,Complete Documentation,2020-05-18 15:41:45,0.72,53.07
EMP0873,IT Setup,2020-05-22 22:41:45,1.59,327.57
EMP0873,Training Module 1,2020-05-28 23:41:45,0.13,58.49
EMP0873,Training Module 2,2020-06-02 04:41:45,1.52,172.67
EMP0874,First Week Check-in,2021-03-16 16:34:52,1.45,110.69
EMP0874,Introduction Session,2021-03-24 03:34:52,0.97,74.4
EMP0874,Complete Documentation,2021-04-08 08:34:52,0.9,340.66
EMP0874,IT Setup,2021-04-09 18:34:52,1.62,161.98
EMP0874,Training Module 1,2021-04-24 21:34:52,0.33,430.49
EMP0874,Training Module 2,2021-05-08 02:34:52,1.1,194.03
EMP0875,First Week Check-in,2020-10-10 22:48:15,1.91,78.68
EMP0875,Introduction Session,2020-10-15 08:48:15,0.85,58.45
EMP0875,Complete Documentation,2020-10-27 18:48:15,0.32,314.01
EMP0875,IT Setup,2020-11-12 04:48:15,0.37,232.77
EMP0875,Training Module 1,2020-11-22 04:48:15,1.93,56.18
EMP0875,Training Module 2,2020-11-23 06:48:15,1.94,192.05
EMP0876,First Week Check-in,2021-06-05 21:19:44,0.72,232.25
EMP0876,Introduction Session,2021-06-13 06:19:44,0.3,418.24
EMP0876,Complete Documentation,2021-06-17 16:19:44,0.92,223.46
EMP0876,IT Setup,2021-06-26 19:19:44,0.13,498.21
EMP0876,Training Module 1,2021-07-10 01:19:44,0.92,55.03
EMP0876,Training Module 2,2021-07-21 06:19:44,0.32,279.74
EMP0877,First Week Check-in,2021-12-22 21:59:10,1.86,306.36
EMP0877,Introduction Session,2021-12-30 21:59:10,0.82,404.38
EMP0877,Complete Documentation,2022-01-11 09:59:10,1.8,76.27
EMP0877,IT Setup,2022-01-12 11:59:10,0.87,323.81
EMP0877,Training Module 1,2022-01-27 16:59:10,0.63,367.61
EMP0877,Training Module 2,2022-01-30 20:59:10,0.97,415.33
EMP0878,First Week Check-in,2023-05-22 22:42:42,1.56,356.93
EMP0878,Introduction Session,2023-06-07 10:42:42,0.62,340.25
EMP0878,Complete Documentation,2023-06-09 22:42:42,1.23,463.7
EMP0878,IT Setup,2023-06-23 01:42:42,0.53,117.39
EMP0878,Training Module 1,2023-07-06 11:42:42,0.25,411.43
EMP0878,Training Module 2,2023-07-19 13:42:42,0.28,142.65
EMP0879,First Week Check-in,2024-10-25 14:39:48,1.66,452.88
EMP0879,Introduction Session,2024-11-06 00:39:48,1.42,398.23
EMP0879,Complete Documentation,2024-11-08 04:39:48,0.52,248.99
EMP0879,IT Setup,2024-11-18 04:39:48,0.15,225.9
EMP0879,Training Module 1,2024-11-19 12:39:48,1.62,136.81
EMP0879,Training Module 2,2024-11-23 00:39:48,1.55,265.22
EMP0880,First Week Check-in,2021-02-04 16:45:10,1.2,233.12
EMP0880,Introduction Session,2021-02-06 04:45:10,0.28,414.27
EMP0880,Complete Documentation,2021-02-21 14:45:10,1.49,442.93
EMP0880,IT Setup,2021-02-28 18:45:10,1.89,208.33
EMP0880,Training Module 1,2021-03-11 01:45:10,1.77,394.24
EMP0880,Training Module 2,2021-03-25 10:45:10,1.85,377.76
