Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost,Role
EMP00844,Complete Documentation,2024-01-23 03:30:25,1.03,317.0,New Hire
EMP00844,IT Setup,2024-01-29 11:30:25,0.17,178.94,IT Staff
EMP00844,Training Module 1,2024-02-09 11:30:25,0.3,178.65,New Hire
EMP00844,Training Module 2,2024-02-15 23:30:25,0.29,361.94,New Hire
EMP00844,Welcome Package Distribution,2024-02-17 09:30:25,0.71,362.02,HR Manager
EMP00844,Feedback Collection,2024-02-22 18:30:25,1.24,438.71,HR Manager
EMP00845,First Week Check-in,2023-08-11 17:39:14,1.21,119.87,HR Manager
EMP00845,Introduction Session,2023-08-25 21:39:14,1.81,125.44,HR Manager
EMP00845,Complete Documentation,2023-09-08 06:39:14,0.15,356.49,New Hire
EMP00845,IT Setup,2023-09-09 18:39:14,1.29,52.93,IT Staff
EMP00845,Training Module 1,2023-09-22 19:39:14,1.83,122.43,New Hire
EMP00845,Training Module 2,2023-09-26 02:39:14,0.49,190.76,New Hire
EMP00845,Welcome Package Distribution,2023-10-06 05:39:14,1.63,159.79,HR Manager
EMP00845,Feedback Collection,2023-10-20 06:39:14,1.77,354.11,HR Manager
EMP00846,First Week Check-in,2023-08-21 00:30:32,0.64,174.76,HR Manager
EMP00846,Introduction Session,2023-08-31 10:30:32,0.28,169.91,HR Manager
EMP00846,Complete Documentation,2023-09-04 16:30:32,1.95,393.87,New Hire
EMP00846,IT Setup,2023-09-06 19:30:32,0.43,233.15,IT Staff
EMP00846,Training Module 1,2023-09-14 23:30:32,0.53,255.43,New Hire
EMP00846,Training Module 2,2023-09-21 10:30:32,1.22,188.94,New Hire
EMP00846,Welcome Package Distribution,2023-09-28 16:30:32,0.76,246.54,HR Manager
EMP00846,Feedback Collection,2023-09-30 21:30:32,1.67,378.77,HR Manager
EMP00847,First Week Check-in,2023-04-04 23:03:34,0.11,91.33,HR Manager
EMP00847,Introduction Session,2023-04-16 04:03:34,1.85,207.94,HR Manager
EMP00847,Complete Documentation,2023-04-17 10:03:34,1.44,424.35,New Hire
EMP00847,IT Setup,2023-04-26 17:03:34,0.5,433.61,IT Staff
EMP00847,Training Module 1,2023-04-30 17:03:34,1.84,348.25,New Hire
EMP00847,Training Module 2,2023-05-08 23:03:34,1.23,133.77,New Hire
EMP00847,Welcome Package Distribution,2023-05-21 04:03:34,1.41,330.85,HR Manager
EMP00847,Feedback Collection,2023-05-24 05:03:34,0.69,460.31,HR Manager
EMP00848,First Week Check-in,2023-09-25 00:32:56,1.08,93.45,HR Manager
EMP00848,Introduction Session,2023-09-29 07:32:56,1.35,394.72,HR Manager
EMP00848,Complete Documentation,2023-10-10 08:32:56,0.98,159.78,New Hire
EMP00848,IT Setup,2023-10-13 10:32:56,1.04,440.92,IT Staff
EMP00848,Training Module 1,2023-10-25 16:32:56,1.18,294.11,New Hire
EMP00848,Training Module 2,2023-11-08 16:32:56,0.56,253.79,New Hire
EMP00848,Welcome Package Distribution,2023-11-12 18:32:56,1.75,309.09,HR Manager
EMP00848,Feedback Collection,2023-11-27 19:32:56,1.39,425.6,HR Manager
EMP00849,First Week Check-in,2023-10-21 17:16:29,1.68,139.12,HR Manager
EMP00849,Introduction Session,2023-10-24 02:16:29,1.27,478.44,HR Manager
EMP00849,Complete Documentation,2023-11-01 09:16:29,1.26,405.46,New Hire
EMP00849,IT Setup,2023-11-12 09:16:29,1.44,135.24,IT Staff
EMP00849,Training Module 1,2023-11-20 14:16:29,1.94,497.82,New Hire
EMP00849,Training Module 2,2023-11-28 22:16:29,1.32,264.41,New Hire
EMP00849,Welcome Package Distribution,2023-12-14 10:16:29,0.1,393.79,HR Manager
EMP00849,Feedback Collection,2023-12-18 10:16:29,1.44,311.73,HR Manager
EMP00850,First Week Check-in,2023-02-02 00:38:16,1.38,352.76,HR Manager
EMP00850,Introduction Session,2023-02-03 09:38:16,0.34,122.94,HR Manager
EMP00850,Complete Documentation,2023-02-18 14:38:16,1.32,87.6,New Hire
EMP00850,IT Setup,2023-02-27 14:38:16,1.25,308.45,IT Staff
EMP00850,Training Module 1,2023-03-14 14:38:16,1.83,195.91,New Hire
EMP00850,Training Module 2,2023-03-16 18:38:16,1.46,328.65,New Hire
EMP00850,Welcome Package Distribution,2023-03-22 05:38:16,1.09,458.74,HR Manager
EMP00850,Feedback Collection,2023-03-26 15:38:16,0.32,368.32,HR Manager
EMP00851,First Week Check-in,2023-03-27 00:54:18,1.05,212.27,HR Manager
EMP00851,Introduction Session,2023-03-29 11:54:18,1.96,239.13,HR Manager
EMP00851,Complete Documentation,2023-04-06 22:54:18,1.35,396.45,New Hire
EMP00851,IT Setup,2023-04-11 09:54:18,1.17,346.9,IT Staff
EMP00851,Training Module 1,2023-04-13 11:54:18,0.23,259.57,New Hire
EMP00851,Training Module 2,2023-04-28 11:54:18,1.1,341.06,New Hire
EMP00851,Welcome Package Distribution,2023-05-09 12:54:18,1.14,287.93,HR Manager
EMP00851,Feedback Collection,2023-05-18 16:54:18,1.4,161.6,HR Manager
EMP00852,First Week Check-in,2023-04-09 20:51:02,1.64,448.27,HR Manager
EMP00852,Introduction Session,2023-04-15 23:51:02,0.41,444.36,HR Manager
EMP00852,Complete Documentation,2023-04-28 08:51:02,1.89,269.9,New Hire
EMP00852,IT Setup,2023-05-01 11:51:02,0.41,71.5,IT Staff
EMP00852,Training Module 1,2023-05-07 19:51:02,1.96,293.02,New Hire
EMP00852,Training Module 2,2023-05-20 05:51:02,0.3,477.56,New Hire
EMP00852,Welcome Package Distribution,2023-05-27 11:51:02,1.21,51.67,HR Manager
EMP00852,Feedback Collection,2023-06-07 16:51:02,1.1,104.32,HR Manager
EMP00853,First Week Check-in,2023-10-01 01:08:35,1.09,170.88,HR Manager
EMP00853,Introduction Session,2023-10-08 07:08:35,1.77,442.43,HR Manager
EMP00853,Complete Documentation,2023-10-09 09:08:35,1.17,325.01,New Hire
EMP00853,IT Setup,2023-10-24 09:08:35,1.23,277.17,IT Staff
EMP00853,Training Module 1,2023-11-03 20:08:35,1.28,226.68,New Hire
EMP00853,Training Module 2,2023-11-14 08:08:35,0.55,321.56,New Hire
EMP00853,Welcome Package Distribution,2023-11-20 12:08:35,1.64,112.7,HR Manager
EMP00853,Feedback Collection,2023-11-27 20:08:35,0.32,61.64,HR Manager
EMP00854,First Week Check-in,2023-01-29 18:50:17,0.39,88.37,HR Manager
EMP00854,Introduction Session,2023-02-11 22:50:17,0.88,125.01,HR Manager
EMP00854,Complete Documentation,2023-02-13 09:50:17,0.77,223.66,New Hire
EMP00854,IT Setup,2023-02-17 20:50:17,0.78,222.44,IT Staff
EMP00854,Training Module 1,2023-02-27 20:50:17,1.29,193.64,New Hire
EMP00854,Training Module 2,2023-03-05 23:50:17,0.5,123.31,New Hire
EMP00854,Welcome Package Distribution,2023-03-16 01:50:17,1.28,408.63,HR Manager
EMP00854,Feedback Collection,2023-03-31 10:50:17,0.13,414.58,HR Manager
EMP00855,First Week Check-in,2023-02-23 01:01:59,0.85,299.02,HR Manager
EMP00855,Introduction Session,2023-03-09 10:01:59,0.44,406.49,HR Manager
EMP00855,Complete Documentation,2023-03-19 10:01:59,1.86,169.53,New Hire
EMP00855,IT Setup,2023-03-29 18:01:59,1.82,305.44,IT Staff
EMP00855,Training Module 1,2023-04-10 23:01:59,1.94,125.06,New Hire
EMP00855,Training Module 2,2023-04-13 23:01:59,0.94,287.18,New Hire
EMP00855,Welcome Package Distribution,2023-04-18 00:01:59,1.6,198.87,HR Manager
EMP00855,Feedback Collection,2023-05-03 11:01:59,1.38,479.94,HR Manager
EMP00856,First Week Check-in,2023-05-07 21:53:01,0.22,176.36,HR Manager
EMP00856,Introduction Session,2023-05-19 01:53:01,1.2,358.46,HR Manager
EMP00856,Complete Documentation,2023-06-02 12:53:01,1.08,401.55,New Hire
EMP00856,IT Setup,2023-06-17 20:53:01,2.0,307.22,IT Staff
EMP00856,Training Module 1,2023-06-28 02:53:01,0.14,430.63,New Hire
EMP00856,Training Module 2,2023-07-12 10:53:01,1.22,312.83,New Hire
EMP00856,Welcome Package Distribution,2023-07-17 22:53:01,0.61,188.42,HR Manager
EMP00856,Feedback Collection,2023-07-25 09:53:01,0.27,179.1,HR Manager
EMP00857,First Week Check-in,2023-05-24 21:32:54,1.53,202.52,HR Manager
EMP00857,Introduction Session,2023-06-03 21:32:54,1.07,297.05,HR Manager
EMP00857,Complete Documentation,2023-06-19 09:32:54,1.72,64.63,New Hire
EMP00857,IT Setup,2023-06-28 19:32:54,0.16,296.23,IT Staff
EMP00857,Training Module 1,2023-07-05 19:32:54,1.37,405.23,New Hire
EMP00857,Training Module 2,2023-07-09 04:32:54,1.98,102.76,New Hire
EMP00857,Welcome Package Distribution,2023-07-20 10:32:54,1.49,74.34,HR Manager
EMP00857,Feedback Collection,2023-08-03 12:32:54,0.65,485.28,HR Manager
EMP00858,First Week Check-in,2023-08-24 02:44:02,0.16,153.28,HR Manager
EMP00858,Introduction Session,2023-09-08 07:44:02,0.13,494.11,HR Manager
EMP00858,Complete Documentation,2023-09-21 07:44:02,1.77,173.49,New Hire
EMP00858,IT Setup,2023-09-28 18:44:02,1.87,317.67,IT Staff
EMP00858,Training Module 1,2023-10-01 01:44:02,1.3,373.27,New Hire
EMP00858,Training Module 2,2023-10-09 05:44:02,0.26,289.89,New Hire
EMP00858,Welcome Package Distribution,2023-10-24 06:44:02,0.67,146.45,HR Manager
EMP00858,Feedback Collection,2023-10-25 07:44:02,1.19,314.27,HR Manager
EMP00859,First Week Check-in,2023-11-11 15:28:20,1.9,87.0,HR Manager
EMP00859,Introduction Session,2023-11-24 17:28:20,0.2,123.85,HR Manager
EMP00859,Complete Documentation,2023-11-28 19:28:20,0.21,330.0,New Hire
EMP00859,IT Setup,2023-11-30 01:28:20,0.73,287.89,IT Staff
EMP00859,Training Module 1,2023-12-04 03:28:20,1.55,119.71,New Hire
EMP00859,Training Module 2,2023-12-09 03:28:20,1.93,111.24,New Hire
EMP00859,Welcome Package Distribution,2023-12-24 13:28:20,0.8,247.87,HR Manager
EMP00859,Feedback Collection,2023-12-28 22:28:20,1.33,242.34,HR Manager
EMP00860,First Week Check-in,2023-01-18 15:31:14,0.9,191.67,HR Manager
EMP00860,Introduction Session,2023-01-31 15:31:14,0.96,97.7,HR Manager
EMP00860,Complete Documentation,2023-02-13 18:31:14,1.85,243.02,New Hire
EMP00860,IT Setup,2023-02-15 01:31:14,1.35,264.81,IT Staff
EMP00860,Training Module 1,2023-02-19 01:31:14,0.98,248.43,New Hire
EMP00860,Training Module 2,2023-02-27 01:31:14,0.86,148.0,New Hire
EMP00860,Welcome Package Distribution,2023-03-06 07:31:14,1.95,84.57,HR Manager
EMP00860,Feedback Collection,2023-03-17 09:31:14,1.57,305.83,HR Manager
EMP00861,First Week Check-in,2023-04-25 14:01:31,0.77,429.15,HR Manager
EMP00861,Introduction Session,2023-05-11 00:01:31,0.5,203.13,HR Manager
EMP00861,Complete Documentation,2023-05-21 06:01:31,0.1,409.77,New Hire
EMP00861,IT Setup,2023-05-23 18:01:31,1.89,405.24,IT Staff
EMP00861,Training Module 1,2023-05-31 04:01:31,0.63,64.53,New Hire
EMP00861,Training Module 2,2023-06-14 11:01:31,0.12,494.8,New Hire
EMP00861,Welcome Package Distribution,2023-06-25 17:01:31,1.75,278.11,HR Manager
EMP00861,Feedback Collection,2023-06-29 00:01:31,1.88,141.91,HR Manager
EMP00862,First Week Check-in,2023-10-09 21:52:20,1.48,126.65,HR Manager
EMP00862,Introduction Session,2023-10-22 09:52:20,0.47,114.01,HR Manager
EMP00862,Complete Documentation,2023-10-31 16:52:20,1.87,203.17,New Hire
EMP00862,IT Setup,2023-11-04 17:52:20,0.88,257.24,IT Staff
EMP00862,Training Module 1,2023-11-15 19:52:20,0.29,356.77,New Hire
EMP00862,Training Module 2,2023-11-29 02:52:20,1.44,373.13,New Hire
EMP00862,Welcome Package Distribution,2023-12-03 13:52:20,1.51,470.78,HR Manager
EMP00862,Feedback Collection,2023-12-08 18:52:20,1.51,379.5,HR Manager
EMP00863,First Week Check-in,2023-05-29 19:35:08,1.31,481.06,HR Manager
EMP00863,Introduction Session,2023-06-12 21:35:08,0.25,494.5,HR Manager
EMP00863,Complete Documentation,2023-06-15 00:35:08,0.12,224.04,New Hire
EMP00863,IT Setup,2023-06-28 01:35:08,0.61,359.02,IT Staff
EMP00863,Training Module 1,2023-07-07 09:35:08,0.73,167.94,New Hire
EMP00863,Training Module 2,2023-07-17 17:35:08,1.55,85.14,New Hire
EMP00863,Welcome Package Distribution,2023-07-23 17:35:08,0.94,347.66,HR Manager
EMP00863,Feedback Collection,2023-08-03 17:35:08,1.53,74.81,HR Manager
EMP00864,First Week Check-in,2023-10-16 11:29:38,1.28,394.42,HR Manager
EMP00864,Introduction Session,2023-10-27 17:29:38,0.51,139.28,HR Manager
EMP00864,Complete Documentation,2023-11-03 04:29:38,0.78,66.71,New Hire
EMP00864,IT Setup,2023-11-06 09:29:38,1.55,268.25,IT Staff
EMP00864,Training Module 1,2023-11-20 11:29:38,0.16,476.4,New Hire
EMP00864,Training Module 2,2023-12-01 15:29:38,0.99,416.24,New Hire
EMP00864,Welcome Package Distribution,2023-12-09 20:29:38,0.58,233.49,HR Manager
EMP00864,Feedback Collection,2023-12-24 22:29:38,0.7,469.5,HR Manager
EMP00865,First Week Check-in,2024-01-03 23:44:33,1.97,485.91,HR Manager
EMP00865,Introduction Session,2024-01-12 09:44:33,1.02,57.3,HR Manager
EMP00865,Complete Documentation,2024-01-14 10:44:33,0.36,90.36,New Hire
EMP00865,IT Setup,2024-01-28 17:44:33,0.82,220.7,IT Staff
EMP00865,Training Module 1,2024-02-07 02:44:33,1.26,220.28,New Hire
EMP00865,Training Module 2,2024-02-20 04:44:33,1.59,398.29,New Hire
EMP00865,Welcome Package Distribution,2024-02-23 13:44:33,0.3,430.02,HR Manager
EMP00865,Feedback Collection,2024-03-02 15:44:33,1.46,241.38,HR Manager
EMP00866,First Week Check-in,2023-11-29 19:51:54,1.26,386.93,HR Manager
EMP00866,Introduction Session,2023-12-15 03:51:54,1.12,52.7,HR Manager
EMP00866,Complete Documentation,2023-12-18 12:51:54,1.94,465.85,New Hire
EMP00866,IT Setup,2023-12-29 15:51:54,1.13,204.82,IT Staff
EMP00866,Training Module 1,2024-01-02 03:51:54,1.79,403.85,New Hire
EMP00866,Training Module 2,2024-01-10 04:51:54,0.37,74.27,New Hire
EMP00866,Welcome Package Distribution,2024-01-14 11:51:54,0.86,492.64,HR Manager
EMP00866,Feedback Collection,2024-01-27 23:51:54,1.88,492.37,HR Manager
EMP00867,First Week Check-in,2023-04-07 20:56:01,0.19,317.34,HR Manager
EMP00867,Introduction Session,2023-04-19 00:56:01,1.79,397.44,HR Manager
EMP00867,Complete Documentation,2023-04-23 08:56:01,0.48,105.26,New Hire
EMP00867,IT Setup,2023-04-27 08:56:01,1.56,123.91,IT Staff
EMP00867,Training Module 1,2023-05-09 18:56:01,0.6,77.06,New Hire
EMP00867,Training Module 2,2023-05-22 02:56:01,0.12,393.75,New Hire
EMP00867,Welcome Package Distribution,2023-05-30 11:56:01,1.81,140.64,HR Manager
EMP00867,Feedback Collection,2023-06-02 15:56:01,0.78,206.09,HR Manager
EMP00868,First Week Check-in,2023-07-31 23:04:39,0.69,175.68,HR Manager
EMP00868,Introduction Session,2023-08-08 03:04:39,1.91,125.71,HR Manager
EMP00868,Complete Documentation,2023-08-19 10:04:39,0.22,317.83,New Hire
EMP00868,IT Setup,2023-08-21 21:04:39,0.18,180.68,IT Staff
EMP00868,Training Module 1,2023-09-06 00:04:39,1.61,94.81,New Hire
EMP00868,Training Module 2,2023-09-15 06:04:39,0.17,75.18,New Hire
EMP00868,Welcome Package Distribution,2023-09-21 13:04:39,0.44,465.66,HR Manager
EMP00868,Feedback Collection,2023-10-04 18:04:39,0.43,328.27,HR Manager
EMP00869,First Week Check-in,2023-08-23 02:07:41,0.49,188.26,HR Manager
EMP00869,Introduction Session,2023-08-25 09:07:41,0.16,424.42,HR Manager
EMP00869,Complete Documentation,2023-09-08 15:07:41,1.88,238.18,New Hire
EMP00869,IT Setup,2023-09-21 03:07:41,1.86,215.25,IT Staff
EMP00869,Training Module 1,2023-10-01 03:07:41,1.83,142.86,New Hire
EMP00869,Training Module 2,2023-10-05 05:07:41,1.14,354.08,New Hire
EMP00869,Welcome Package Distribution,2023-10-12 15:07:41,1.17,179.98,HR Manager
EMP00869,Feedback Collection,2023-10-28 03:07:41,0.37,105.54,HR Manager
EMP00870,First Week Check-in,2023-01-14 18:39:34,1.11,50.16,HR Manager
EMP00870,Introduction Session,2023-01-22 18:39:34,1.02,121.27,HR Manager
EMP00870,Complete Documentation,2023-01-23 21:39:34,0.88,69.17,New Hire
EMP00870,IT Setup,2023-01-31 05:39:34,0.41,458.56,IT Staff
EMP00870,Training Module 1,2023-02-10 07:39:34,1.66,282.92,New Hire
EMP00870,Training Module 2,2023-02-22 07:39:34,1.87,393.25,New Hire
EMP00870,Welcome Package Distribution,2023-03-07 16:39:34,0.82,58.66,HR Manager
EMP00870,Feedback Collection,2023-03-17 03:39:34,0.36,68.53,HR Manager
EMP00871,First Week Check-in,2023-03-19 04:33:23,0.76,491.11,HR Manager
EMP00871,Introduction Session,2023-03-30 06:33:23,1.13,274.73,HR Manager
EMP00871,Complete Documentation,2023-04-10 16:33:23,0.32,391.59,New Hire
EMP00871,IT Setup,2023-04-13 00:33:23,0.98,62.54,IT Staff
EMP00871,Training Module 1,2023-04-22 12:33:23,1.83,67.87,New Hire
EMP00871,Training Module 2,2023-04-28 22:33:23,0.56,87.54,New Hire
EMP00871,Welcome Package Distribution,2023-05-11 22:33:23,1.58,323.03,HR Manager
EMP00871,Feedback Collection,2023-05-14 02:33:23,1.0,396.97,HR Manager
EMP00872,First Week Check-in,2023-01-18 18:15:49,1.65,158.58,HR Manager
EMP00872,Introduction Session,2023-01-24 05:15:49,1.32,441.2,HR Manager
EMP00872,Complete Documentation,2023-01-31 11:15:49,1.06,205.52,New Hire
EMP00872,IT Setup,2023-02-15 11:15:49,1.26,213.1,IT Staff
EMP00872,Training Module 1,2023-02-27 22:15:49,0.72,96.48,New Hire
EMP00872,Training Module 2,2023-03-13 05:15:49,1.24,139.35,New Hire
EMP00872,Welcome Package Distribution,2023-03-16 14:15:49,1.32,72.61,HR Manager
EMP00872,Feedback Collection,2023-03-23 01:15:49,0.56,431.73,HR Manager
EMP00873,First Week Check-in,2023-12-19 10:13:31,1.16,154.65,HR Manager
EMP00873,Introduction Session,2023-12-31 22:13:31,1.5,290.56,HR Manager
EMP00873,Complete Documentation,2024-01-10 05:13:31,0.3,156.81,New Hire
EMP00873,IT Setup,2024-01-23 09:13:31,1.87,169.21,IT Staff
EMP00873,Training Module 1,2024-01-29 10:13:31,0.45,305.48,New Hire
EMP00873,Training Module 2,2024-02-04 10:13:31,1.85,299.42,New Hire
EMP00873,Welcome Package Distribution,2024-02-12 20:13:31,1.1,403.33,HR Manager
EMP00873,Feedback Collection,2024-02-22 07:13:31,0.64,74.21,HR Manager
EMP00874,First Week Check-in,2023-11-23 23:50:45,0.25,289.71,HR Manager
EMP00874,Introduction Session,2023-12-05 00:50:45,1.93,106.65,HR Manager
EMP00874,Complete Documentation,2023-12-09 02:50:45,1.58,458.91,New Hire
EMP00874,IT Setup,2023-12-11 03:50:45,0.78,66.04,IT Staff
EMP00874,Training Module 1,2023-12-12 09:50:45,0.38,63.08,New Hire
EMP00874,Training Module 2,2023-12-27 10:50:45,1.83,76.09,New Hire
EMP00874,Welcome Package Distribution,2024-01-02 14:50:45,1.14,318.26,HR Manager
EMP00874,Feedback Collection,2024-01-03 18:50:45,1.5,205.29,HR Manager
EMP00875,First Week Check-in,2023-07-19 20:34:39,1.34,164.59,HR Manager
EMP00875,Introduction Session,2023-07-24 03:34:39,0.68,291.58,HR Manager
EMP00875,Complete Documentation,2023-08-02 13:34:39,1.51,456.23,New Hire
EMP00875,IT Setup,2023-08-15 00:34:39,0.61,188.34,IT Staff
EMP00875,Training Module 1,2023-08-22 04:34:39,1.48,393.52,New Hire
EMP00875,Training Module 2,2023-08-24 12:34:39,0.88,111.95,New Hire
EMP00875,Welcome Package Distribution,2023-09-07 00:34:39,0.3,351.41,HR Manager
EMP00875,Feedback Collection,2023-09-15 02:34:39,1.77,302.74,HR Manager
EMP00876,First Week Check-in,2023-12-20 20:47:02,0.54,439.07,HR Manager
EMP00876,Introduction Session,2023-12-29 21:47:02,0.85,475.43,HR Manager
EMP00876,Complete Documentation,2024-01-06 21:47:02,0.38,137.46,New Hire
EMP00876,IT Setup,2024-01-14 08:47:02,1.41,364.72,IT Staff
EMP00876,Training Module 1,2024-01-20 19:47:02,0.16,264.8,New Hire
EMP00876,Training Module 2,2024-01-22 04:47:02,1.8,393.73,New Hire
EMP00876,Welcome Package Distribution,2024-01-29 04:47:02,1.21,148.83,HR Manager
EMP00876,Feedback Collection,2024-01-31 16:47:02,0.26,287.12,HR Manager
EMP00877,First Week Check-in,2023-10-18 16:42:49,0.44,381.18,HR Manager
EMP00877,Introduction Session,2023-10-30 20:42:49,0.59,80.51,HR Manager
EMP00877,Complete Documentation,2023-11-10 22:42:49,0.52,120.64,New Hire
EMP00877,IT Setup,2023-11-17 09:42:49,1.94,180.51,IT Staff
EMP00877,Training Module 1,2023-11-19 19:42:49,1.15,255.11,New Hire
EMP00877,Training Module 2,2023-12-01 01:42:49,1.37,126.37,New Hire
EMP00877,Welcome Package Distribution,2023-12-16 01:42:49,0.81,429.71,HR Manager
EMP00877,Feedback Collection,2023-12-20 01:42:49,0.54,202.59,HR Manager
EMP00878,First Week Check-in,2023-03-23 15:23:41,0.7,251.82,HR Manager
EMP00878,Introduction Session,2023-03-27 19:23:41,1.11,195.41,HR Manager
EMP00878,Complete Documentation,2023-04-03 05:23:41,1.08,84.53,New Hire
EMP00878,IT Setup,2023-04-13 08:23:41,0.9,186.96,IT Staff
EMP00878,Training Module 1,2023-04-28 15:23:41,1.2,496.25,New Hire
EMP00878,Training Module 2,2023-05-06 23:23:41,0.4,295.84,New Hire
EMP00878,Welcome Package Distribution,2023-05-18 23:23:41,0.47,229.18,HR Manager
EMP00878,Feedback Collection,2023-05-26 07:23:41,0.97,290.09,HR Manager
EMP00879,First Week Check-in,2023-12-02 20:47:46,0.95,50.06,HR Manager
EMP00879,Introduction Session,2023-12-15 00:47:46,0.6,331.49,HR Manager
EMP00879,Complete Documentation,2023-12-22 06:47:46,0.66,66.39,New Hire
EMP00879,IT Setup,2023-12-28 17:47:46,0.58,381.05,IT Staff
EMP00879,Training Module 1,2024-01-09 02:47:46,0.51,89.13,New Hire
EMP00879,Training Module 2,2024-01-21 12:47:46,1.32,280.34,New Hire
EMP00879,Welcome Package Distribution,2024-02-01 16:47:46,0.43,338.1,HR Manager
EMP00879,Feedback Collection,2024-02-12 21:47:46,1.99,401.98,HR Manager
EMP00880,First Week Check-in,2023-01-13 14:23:42,1.58,468.08,HR Manager
EMP00880,Introduction Session,2023-01-15 17:23:42,1.71,291.14,HR Manager
EMP00880,Complete Documentation,2023-01-26 18:23:42,1.52,208.84,New Hire
EMP00880,IT Setup,2023-02-08 21:23:42,0.62,93.02,IT Staff
EMP00880,Training Module 1,2023-02-13 02:23:42,1.82,254.81,New Hire
EMP00880,Training Module 2,2023-02-16 13:23:42,1.97,365.16,New Hire
EMP00880,Welcome Package Distribution,2023-02-21 18:23:42,0.22,489.75,HR Manager
EMP00880,Feedback Collection,2023-03-01 01:23:42,0.26,315.45,HR Manager
EMP00881,First Week Check-in,2023-05-01 21:43:48,0.56,165.57,HR Manager
EMP00881,Introduction Session,2023-05-07 01:43:48,1.08,265.93,HR Manager
EMP00881,Complete Documentation,2023-05-08 04:43:48,1.63,136.1,New Hire
EMP00881,IT Setup,2023-05-10 12:43:48,1.13,258.04,IT Staff
EMP00881,Training Module 1,2023-05-19 14:43:48,0.96,338.12,New Hire
EMP00881,Training Module 2,2023-05-31 16:43:48,1.77,190.85,New Hire
EMP00881,Welcome Package Distribution,2023-06-11 01:43:48,1.59,210.11,HR Manager
EMP00881,Feedback Collection,2023-06-24 07:43:48,1.44,454.9,HR Manager
EMP00882,First Week Check-in,2023-03-27 00:40:20,1.47,392.65,HR Manager
EMP00882,Introduction Session,2023-04-04 03:40:20,1.42,228.68,HR Manager
EMP00882,Complete Documentation,2023-04-06 05:40:20,0.97,116.31,New Hire
EMP00882,IT Setup,2023-04-18 15:40:20,1.95,462.56,IT Staff
EMP00882,Training Module 1,2023-04-26 16:40:20,1.14,60.25,New Hire
EMP00882,Training Module 2,2023-04-28 17:40:20,1.82,356.55,New Hire
EMP00882,Welcome Package Distribution,2023-05-06 19:40:20,0.87,50.73,HR Manager
EMP00882,Feedback Collection,2023-05-17 20:40:20,0.76,323.57,HR Manager
EMP00883,First Week Check-in,2023-05-27 03:55:04,0.89,352.61,HR Manager
EMP00883,Introduction Session,2023-06-05 12:55:04,1.06,452.37,HR Manager
EMP00883,Complete Documentation,2023-06-09 16:55:04,1.54,309.13,New Hire
EMP00883,IT Setup,2023-06-10 16:55:04,0.46,292.8,IT Staff
EMP00883,Training Module 1,2023-06-26 02:55:04,1.37,334.88,New Hire
EMP00883,Training Module 2,2023-06-28 13:55:04,1.86,409.93,New Hire
EMP00883,Welcome Package Distribution,2023-06-30 01:55:04,1.59,416.05,HR Manager
EMP00883,Feedback Collection,2023-07-11 05:55:04,1.99,201.11,HR Manager
EMP00884,First Week Check-in,2023-12-25 00:16:46,0.44,351.31,HR Manager
EMP00884,Introduction Session,2024-01-06 04:16:46,0.9,367.17,HR Manager
EMP00884,Complete Documentation,2024-01-07 16:16:46,1.99,224.61,New Hire
EMP00884,IT Setup,2024-01-08 23:16:46,0.75,218.46,IT Staff
EMP00884,Training Module 1,2024-01-12 23:16:46,1.51,439.79,New Hire
EMP00884,Training Module 2,2024-01-27 10:16:46,1.83,416.39,New Hire
EMP00884,Welcome Package Distribution,2024-01-29 22:16:46,1.48,303.3,HR Manager
EMP00884,Feedback Collection,2024-02-10 23:16:46,0.39,143.94,HR Manager
EMP00885,First Week Check-in,2023-04-22 13:29:14,0.93,447.09,HR Manager
EMP00885,Introduction Session,2023-05-05 16:29:14,1.17,276.2,HR Manager
EMP00885,Complete Documentation,2023-05-19 02:29:14,1.75,146.05,New Hire
EMP00885,IT Setup,2023-06-03 09:29:14,1.21,433.84,IT Staff
EMP00885,Training Module 1,2023-06-11 14:29:14,1.15,74.05,New Hire
EMP00885,Training Module 2,2023-06-15 00:29:14,0.75,311.45,New Hire
EMP00885,Welcome Package Distribution,2023-06-16 00:29:14,0.14,103.99,HR Manager
EMP00885,Feedback Collection,2023-06-25 06:29:14,1.61,445.06,HR Manager
EMP00886,First Week Check-in,2023-09-19 14:07:13,0.47,190.96,HR Manager
EMP00886,Introduction Session,2023-09-27 23:07:13,1.37,195.27,HR Manager
EMP00886,Complete Documentation,2023-10-09 07:07:13,0.93,347.83,New Hire
EMP00886,IT Setup,2023-10-19 15:07:13,0.22,494.53,IT Staff
EMP00886,Training Module 1,2023-10-28 02:07:13,1.01,63.95,New Hire
EMP00886,Training Module 2,2023-11-11 11:07:13,0.89,452.14,New Hire
EMP00886,Welcome Package Distribution,2023-11-16 21:07:13,0.67,103.73,HR Manager
EMP00886,Feedback Collection,2023-11-22 01:07:13,1.66,326.63,HR Manager
EMP00887,First Week Check-in,2023-06-20 15:37:48,1.01,129.18,HR Manager
EMP00887,Introduction Session,2023-06-22 23:37:48,0.18,122.1,HR Manager
EMP00887,Complete Documentation,2023-07-07 11:37:48,1.93,337.74,New Hire
