event_id,object_id,object_type,activity,timestamp,actor,event_type,department,related_objects,co2_impact,activity_cost
EV_05549,EMP0925,Employee,Training Module 1,2020-04-26 17:08:23,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_001,1.3,324.4
EV_05550,EMP0925,Employee,Training Module 2,2020-05-10 01:08:23,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_002,0.62,241.45
EV_05551,EMP0926,Employee,First Week Check-in,2024-04-29 15:56:40,Trainer_A,Employee.FirstWeekMeeting,Sales,Department:Sales,1.09,277.78
EV_05552,EMP0926,Employee,Introduction Session,2024-05-01 15:56:40,Trainer_A,Employee.Onboarding.Introduction,Sales,Department:Sales,1.86,323.82
EV_05553,EMP0926,Employee,Complete Documentation,2024-05-08 19:56:40,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0926,0.89,246.5
EV_05554,EMP0926,Employee,IT Setup,2024-05-23 19:56:40,IT_Tech1,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0926|Equipment:PHONE_EMP0926|Equipment:MONITOR_EMP0926,0.18,248.18
EV_05555,EMP0926,Employee,Training Module 1,2024-06-05 19:56:40,Trainer_D,Training.Session,Sales,TrainingModule:MOD_001,0.65,454.04
EV_05556,EMP0926,Employee,Training Module 2,2024-06-13 21:56:40,Trainer_D,Training.Session,Sales,TrainingModule:MOD_002,0.42,238.63
EV_05557,EMP0927,Employee,First Week Check-in,2023-01-01 20:11:26,Trainer_B,Employee.FirstWeekMeeting,HR,Department:HR,1.25,280.81
EV_05558,EMP0927,Employee,Introduction Session,2023-01-08 07:11:26,Trainer_A,Employee.Onboarding.Introduction,HR,Department:HR,1.46,448.55
EV_05559,EMP0927,Employee,Complete Documentation,2023-01-20 08:11:26,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0927,1.92,382.9
EV_05560,EMP0927,Employee,IT Setup,2023-01-26 13:11:26,IT_Tech3,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0927|Equipment:PHONE_EMP0927|Equipment:MONITOR_EMP0927,1.12,237.62
EV_05561,EMP0927,Employee,Training Module 1,2023-02-05 16:11:26,Trainer_D,Training.Session,HR,TrainingModule:MOD_001,0.55,204.84
EV_05562,EMP0927,Employee,Training Module 2,2023-02-16 19:11:26,Trainer_D,Training.Session,HR,TrainingModule:MOD_002,0.84,310.14
EV_05563,EMP0928,Employee,First Week Check-in,2021-08-31 16:24:11,Trainer_D,Employee.FirstWeekMeeting,Finance,Department:Finance,1.43,119.08
EV_05564,EMP0928,Employee,Introduction Session,2021-09-14 22:24:11,Trainer_B,Employee.Onboarding.Introduction,Finance,Department:Finance,1.4,303.56
EV_05565,EMP0928,Employee,Complete Documentation,2021-09-17 07:24:11,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0928,1.32,262.56
EV_05566,EMP0928,Employee,IT Setup,2021-09-27 18:24:11,IT_Tech3,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0928|Equipment:PHONE_EMP0928|Equipment:MONITOR_EMP0928,1.76,81.07
EV_05567,EMP0928,Employee,Training Module 1,2021-10-12 06:24:11,Trainer_D,Training.Session,Finance,TrainingModule:MOD_001,1.99,121.5
EV_05568,EMP0928,Employee,Training Module 2,2021-10-19 06:24:11,Trainer_D,Training.Session,Finance,TrainingModule:MOD_002,1.21,371.12
EV_05569,EMP0929,Employee,First Week Check-in,2020-07-01 15:11:00,Trainer_D,Employee.FirstWeekMeeting,Operations,Department:Operations,0.84,164.55
EV_05570,EMP0929,Employee,Introduction Session,2020-07-17 01:11:00,Trainer_C,Employee.Onboarding.Introduction,Operations,Department:Operations,1.17,499.86
EV_05571,EMP0929,Employee,Complete Documentation,2020-08-01 08:11:00,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0929,1.1,365.32
EV_05572,EMP0929,Employee,IT Setup,2020-08-04 17:11:00,IT_Tech1,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0929|Equipment:PHONE_EMP0929|Equipment:MONITOR_EMP0929,1.28,346.01
EV_05573,EMP0929,Employee,Training Module 1,2020-08-06 03:11:00,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,1.98,160.74
EV_05574,EMP0929,Employee,Training Module 2,2020-08-13 15:11:00,Trainer_A,Training.Session,Operations,TrainingModule:MOD_002,0.43,168.25
EV_05575,EMP0930,Employee,First Week Check-in,2023-11-09 19:48:00,Trainer_D,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.84,163.09
EV_05576,EMP0930,Employee,Introduction Session,2023-11-18 19:48:00,Trainer_B,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.79,242.23
EV_05577,EMP0930,Employee,Complete Documentation,2023-11-30 20:48:00,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0930,1.25,108.02
EV_05578,EMP0930,Employee,IT Setup,2023-12-07 05:48:00,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0930|Equipment:PHONE_EMP0930|Equipment:MONITOR_EMP0930,0.79,328.62
EV_05579,EMP0930,Employee,Training Module 1,2023-12-12 12:48:00,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_001,0.44,493.71
EV_05580,EMP0930,Employee,Training Module 2,2023-12-16 15:48:00,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_002,0.8,156.94
EV_05581,EMP0931,Employee,First Week Check-in,2024-12-26 13:50:45,Trainer_A,Employee.FirstWeekMeeting,Sales,Department:Sales,0.5,375.44
EV_05582,EMP0931,Employee,Introduction Session,2025-01-01 16:50:45,Trainer_D,Employee.Onboarding.Introduction,Sales,Department:Sales,1.95,306.38
EV_05583,EMP0931,Employee,Complete Documentation,2025-01-15 19:50:45,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0931,1.97,284.62
EV_05584,EMP0931,Employee,IT Setup,2025-01-24 22:50:45,IT_Tech1,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0931|Equipment:PHONE_EMP0931|Equipment:MONITOR_EMP0931,0.94,274.28
EV_05585,EMP0931,Employee,Training Module 1,2025-01-29 06:50:45,Trainer_D,Training.Session,Sales,TrainingModule:MOD_001,1.68,470.08
EV_05586,EMP0931,Employee,Training Module 2,2025-02-11 08:50:45,Trainer_A,Training.Session,Sales,TrainingModule:MOD_002,0.33,461.33
EV_05587,EMP0932,Employee,First Week Check-in,2021-01-19 14:27:32,Trainer_B,Employee.FirstWeekMeeting,HR,Department:HR,1.68,306.76
EV_05588,EMP0932,Employee,Introduction Session,2021-01-25 21:27:32,Trainer_C,Employee.Onboarding.Introduction,HR,Department:HR,1.39,244.25
EV_05589,EMP0932,Employee,Complete Documentation,2021-02-02 03:27:32,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0932,1.2,363.66
EV_05590,EMP0932,Employee,IT Setup,2021-02-05 04:27:32,IT_Tech3,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0932|Equipment:PHONE_EMP0932|Equipment:MONITOR_EMP0932,1.52,300.03
EV_05591,EMP0932,Employee,Training Module 1,2021-02-08 09:27:32,Trainer_A,Training.Session,HR,TrainingModule:MOD_001,0.43,408.58
EV_05592,EMP0932,Employee,Training Module 2,2021-02-13 12:27:32,Trainer_A,Training.Session,HR,TrainingModule:MOD_002,0.25,459.77
EV_05593,EMP0933,Employee,First Week Check-in,2024-06-28 10:03:29,Trainer_B,Employee.FirstWeekMeeting,Finance,Department:Finance,1.72,477.84
EV_05594,EMP0933,Employee,Introduction Session,2024-07-10 11:03:29,Trainer_D,Employee.Onboarding.Introduction,Finance,Department:Finance,0.71,463.49
EV_05595,EMP0933,Employee,Complete Documentation,2024-07-24 20:03:29,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0933,1.04,106.52
EV_05596,EMP0933,Employee,IT Setup,2024-08-03 07:03:29,IT_Tech3,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0933|Equipment:PHONE_EMP0933|Equipment:MONITOR_EMP0933,0.49,234.64
EV_05597,EMP0933,Employee,Training Module 1,2024-08-13 19:03:29,Trainer_C,Training.Session,Finance,TrainingModule:MOD_001,1.58,304.48
EV_05598,EMP0933,Employee,Training Module 2,2024-08-15 22:03:29,Trainer_A,Training.Session,Finance,TrainingModule:MOD_002,1.7,338.35
EV_05599,EMP0934,Employee,First Week Check-in,2023-07-14 19:09:02,Trainer_C,Employee.FirstWeekMeeting,Operations,Department:Operations,0.92,363.58
EV_05600,EMP0934,Employee,Introduction Session,2023-07-19 02:09:02,Trainer_A,Employee.Onboarding.Introduction,Operations,Department:Operations,0.7,298.44
EV_05601,EMP0934,Employee,Complete Documentation,2023-07-26 05:09:02,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0934,1.64,489.73
EV_05602,EMP0934,Employee,IT Setup,2023-07-31 09:09:02,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0934|Equipment:PHONE_EMP0934|Equipment:MONITOR_EMP0934,0.41,154.31
EV_05603,EMP0934,Employee,Training Module 1,2023-08-08 17:09:02,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,1.52,434.64
EV_05604,EMP0934,Employee,Training Module 2,2023-08-20 02:09:02,Trainer_C,Training.Session,Operations,TrainingModule:MOD_002,0.21,482.13
EV_05605,EMP0935,Employee,First Week Check-in,2022-07-13 14:09:30,Trainer_D,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.4,240.85
EV_05606,EMP0935,Employee,Introduction Session,2022-07-21 15:09:30,Trainer_C,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.58,290.09
EV_05607,EMP0935,Employee,Complete Documentation,2022-08-01 03:09:30,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0935,1.36,287.72
EV_05608,EMP0935,Employee,IT Setup,2022-08-13 08:09:30,IT_Tech2,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0935|Equipment:PHONE_EMP0935|Equipment:MONITOR_EMP0935,0.46,426.48
EV_05609,EMP0935,Employee,Training Module 1,2022-08-15 08:09:30,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_001,1.7,317.12
EV_05610,EMP0935,Employee,Training Module 2,2022-08-22 19:09:30,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_002,1.43,439.29
EV_05611,EMP0936,Employee,First Week Check-in,2021-04-09 15:47:18,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,1.46,258.98
EV_05612,EMP0936,Employee,Introduction Session,2021-04-12 01:47:18,Trainer_C,Employee.Onboarding.Introduction,Sales,Department:Sales,0.87,493.61
EV_05613,EMP0936,Employee,Complete Documentation,2021-04-22 08:47:18,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0936,0.46,497.45
EV_05614,EMP0936,Employee,IT Setup,2021-04-25 12:47:18,IT_Tech3,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0936|Equipment:PHONE_EMP0936|Equipment:MONITOR_EMP0936,1.8,399.94
EV_05615,EMP0936,Employee,Training Module 1,2021-05-01 22:47:18,Trainer_D,Training.Session,Sales,TrainingModule:MOD_001,1.57,287.0
EV_05616,EMP0936,Employee,Training Module 2,2021-05-07 01:47:18,Trainer_B,Training.Session,Sales,TrainingModule:MOD_002,0.63,370.41
EV_05617,EMP0937,Employee,First Week Check-in,2023-04-16 18:36:15,Trainer_A,Employee.FirstWeekMeeting,HR,Department:HR,1.97,405.15
EV_05618,EMP0937,Employee,Introduction Session,2023-04-24 02:36:15,Trainer_C,Employee.Onboarding.Introduction,HR,Department:HR,0.75,410.7
EV_05619,EMP0937,Employee,Complete Documentation,2023-05-08 02:36:15,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0937,0.47,386.23
EV_05620,EMP0937,Employee,IT Setup,2023-05-16 04:36:15,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0937|Equipment:PHONE_EMP0937|Equipment:MONITOR_EMP0937,1.55,184.2
EV_05621,EMP0937,Employee,Training Module 1,2023-05-25 12:36:15,Trainer_D,Training.Session,HR,TrainingModule:MOD_001,0.32,264.0
EV_05622,EMP0937,Employee,Training Module 2,2023-05-29 13:36:15,Trainer_A,Training.Session,HR,TrainingModule:MOD_002,0.24,450.41
EV_05623,EMP0938,Employee,First Week Check-in,2021-04-30 19:03:41,Trainer_B,Employee.FirstWeekMeeting,Finance,Department:Finance,0.55,241.98
EV_05624,EMP0938,Employee,Introduction Session,2021-05-10 02:03:41,Trainer_A,Employee.Onboarding.Introduction,Finance,Department:Finance,0.23,234.36
EV_05625,EMP0938,Employee,Complete Documentation,2021-05-14 09:03:41,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0938,0.78,266.38
EV_05626,EMP0938,Employee,IT Setup,2021-05-26 12:03:41,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0938|Equipment:PHONE_EMP0938|Equipment:MONITOR_EMP0938,0.53,287.79
EV_05627,EMP0938,Employee,Training Module 1,2021-06-08 19:03:41,Trainer_B,Training.Session,Finance,TrainingModule:MOD_001,1.69,447.85
EV_05628,EMP0938,Employee,Training Module 2,2021-06-16 03:03:41,Trainer_C,Training.Session,Finance,TrainingModule:MOD_002,0.62,91.96
EV_05629,EMP0939,Employee,First Week Check-in,2020-08-09 23:22:48,Trainer_C,Employee.FirstWeekMeeting,Operations,Department:Operations,0.64,86.76
EV_05630,EMP0939,Employee,Introduction Session,2020-08-13 06:22:48,Trainer_C,Employee.Onboarding.Introduction,Operations,Department:Operations,0.12,205.31
EV_05631,EMP0939,Employee,Complete Documentation,2020-08-20 11:22:48,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0939,0.47,398.85
EV_05632,EMP0939,Employee,IT Setup,2020-08-25 13:22:48,IT_Tech3,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0939|Equipment:PHONE_EMP0939|Equipment:MONITOR_EMP0939,0.73,172.89
EV_05633,EMP0939,Employee,Training Module 1,2020-09-02 21:22:48,Trainer_A,Training.Session,Operations,TrainingModule:MOD_001,0.57,189.82
EV_05634,EMP0939,Employee,Training Module 2,2020-09-10 04:22:48,Trainer_B,Training.Session,Operations,TrainingModule:MOD_002,1.44,187.96
EV_05635,EMP0940,Employee,First Week Check-in,2022-01-07 23:25:18,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.83,75.92
EV_05636,EMP0940,Employee,Introduction Session,2022-01-12 02:25:18,Trainer_D,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.51,337.29
EV_05637,EMP0940,Employee,Complete Documentation,2022-01-24 11:25:18,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0940,1.02,69.58
EV_05638,EMP0940,Employee,IT Setup,2022-02-01 20:25:18,IT_Tech1,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0940|Equipment:PHONE_EMP0940|Equipment:MONITOR_EMP0940,0.54,391.23
EV_05639,EMP0940,Employee,Training Module 1,2022-02-15 04:25:18,Trainer_C,Training.Session,Engineering,TrainingModule:MOD_001,1.86,263.07
EV_05640,EMP0940,Employee,Training Module 2,2022-02-17 15:25:18,Trainer_B,Training.Session,Engineering,TrainingModule:MOD_002,0.97,292.88
EV_05641,EMP0941,Employee,First Week Check-in,2024-05-29 00:29:16,Trainer_D,Employee.FirstWeekMeeting,Sales,Department:Sales,1.95,185.49
EV_05642,EMP0941,Employee,Introduction Session,2024-06-05 12:29:16,Trainer_B,Employee.Onboarding.Introduction,Sales,Department:Sales,1.14,164.11
EV_05643,EMP0941,Employee,Complete Documentation,2024-06-09 18:29:16,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0941,1.82,425.72
EV_05644,EMP0941,Employee,IT Setup,2024-06-14 02:29:16,IT_Tech2,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0941|Equipment:PHONE_EMP0941|Equipment:MONITOR_EMP0941,0.91,299.17
EV_05645,EMP0941,Employee,Training Module 1,2024-06-28 04:29:16,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,0.6,420.55
EV_05646,EMP0941,Employee,Training Module 2,2024-07-10 10:29:16,Trainer_B,Training.Session,Sales,TrainingModule:MOD_002,0.84,177.35
EV_05647,EMP0942,Employee,First Week Check-in,2021-11-16 20:31:56,Trainer_B,Employee.FirstWeekMeeting,HR,Department:HR,0.71,77.88
EV_05648,EMP0942,Employee,Introduction Session,2021-11-23 04:31:56,Trainer_D,Employee.Onboarding.Introduction,HR,Department:HR,1.44,214.64
EV_05649,EMP0942,Employee,Complete Documentation,2021-11-29 09:31:56,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0942,0.91,385.28
EV_05650,EMP0942,Employee,IT Setup,2021-12-09 16:31:56,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0942|Equipment:PHONE_EMP0942|Equipment:MONITOR_EMP0942,0.28,465.31
EV_05651,EMP0942,Employee,Training Module 1,2021-12-12 19:31:56,Trainer_B,Training.Session,HR,TrainingModule:MOD_001,0.95,351.18
EV_05652,EMP0942,Employee,Training Module 2,2021-12-23 03:31:56,Trainer_D,Training.Session,HR,TrainingModule:MOD_002,1.97,458.09
EV_05653,EMP0943,Employee,First Week Check-in,2023-09-03 02:56:27,Trainer_B,Employee.FirstWeekMeeting,Finance,Department:Finance,1.71,425.11
EV_05654,EMP0943,Employee,Introduction Session,2023-09-07 03:56:27,Trainer_B,Employee.Onboarding.Introduction,Finance,Department:Finance,1.2,104.41
EV_05655,EMP0943,Employee,Complete Documentation,2023-09-10 10:56:27,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0943,0.6,493.74
EV_05656,EMP0943,Employee,IT Setup,2023-09-17 13:56:27,IT_Tech1,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0943|Equipment:PHONE_EMP0943|Equipment:MONITOR_EMP0943,0.41,112.1
EV_05657,EMP0943,Employee,Training Module 1,2023-09-29 00:56:27,Trainer_C,Training.Session,Finance,TrainingModule:MOD_001,1.17,128.82
EV_05658,EMP0943,Employee,Training Module 2,2023-10-03 00:56:27,Trainer_A,Training.Session,Finance,TrainingModule:MOD_002,1.16,284.41
EV_05659,EMP0944,Employee,First Week Check-in,2020-05-05 01:11:08,Trainer_A,Employee.FirstWeekMeeting,Operations,Department:Operations,0.91,115.09
EV_05660,EMP0944,Employee,Introduction Session,2020-05-06 12:11:08,Trainer_B,Employee.Onboarding.Introduction,Operations,Department:Operations,1.7,88.78
EV_05661,EMP0944,Employee,Complete Documentation,2020-05-21 00:11:08,HR_Officer_2,Document.Processed,Operations,DocumentPackage:DOC_EMP0944,1.15,459.97
EV_05662,EMP0944,Employee,IT Setup,2020-05-26 11:11:08,IT_Tech2,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0944|Equipment:PHONE_EMP0944|Equipment:MONITOR_EMP0944,0.29,328.36
EV_05663,EMP0944,Employee,Training Module 1,2020-06-01 23:11:08,Trainer_D,Training.Session,Operations,TrainingModule:MOD_001,1.8,139.43
EV_05664,EMP0944,Employee,Training Module 2,2020-06-05 05:11:08,Trainer_C,Training.Session,Operations,TrainingModule:MOD_002,0.9,303.83
EV_05665,EMP0945,Employee,First Week Check-in,2021-03-29 20:09:47,Trainer_D,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.84,104.65
EV_05666,EMP0945,Employee,Introduction Session,2021-04-07 03:09:47,Trainer_B,Employee.Onboarding.Introduction,Engineering,Department:Engineering,1.57,380.52
EV_05667,EMP0945,Employee,Complete Documentation,2021-04-18 05:09:47,HR_Officer_2,Document.Processed,Engineering,DocumentPackage:DOC_EMP0945,1.28,498.18
EV_05668,EMP0945,Employee,IT Setup,2021-04-25 12:09:47,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0945|Equipment:PHONE_EMP0945|Equipment:MONITOR_EMP0945,1.6,146.51
EV_05669,EMP0945,Employee,Training Module 1,2021-04-30 19:09:47,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_001,1.57,152.43
EV_05670,EMP0945,Employee,Training Module 2,2021-05-12 21:09:47,Trainer_D,Training.Session,Engineering,TrainingModule:MOD_002,0.56,392.55
EV_05671,EMP0946,Employee,First Week Check-in,2020-08-29 19:31:15,Trainer_C,Employee.FirstWeekMeeting,Sales,Department:Sales,0.85,497.84
EV_05672,EMP0946,Employee,Introduction Session,2020-09-06 01:31:15,Trainer_B,Employee.Onboarding.Introduction,Sales,Department:Sales,1.38,107.74
EV_05673,EMP0946,Employee,Complete Documentation,2020-09-10 10:31:15,HR_Officer_2,Document.Processed,Sales,DocumentPackage:DOC_EMP0946,0.38,264.6
EV_05674,EMP0946,Employee,IT Setup,2020-09-24 10:31:15,IT_Tech1,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0946|Equipment:PHONE_EMP0946|Equipment:MONITOR_EMP0946,0.8,487.69
EV_05675,EMP0946,Employee,Training Module 1,2020-10-06 18:31:15,Trainer_C,Training.Session,Sales,TrainingModule:MOD_001,0.18,243.84
EV_05676,EMP0946,Employee,Training Module 2,2020-10-12 05:31:15,Trainer_D,Training.Session,Sales,TrainingModule:MOD_002,1.66,408.7
EV_05677,EMP0947,Employee,First Week Check-in,2022-01-17 21:12:35,Trainer_D,Employee.FirstWeekMeeting,HR,Department:HR,1.22,185.47
EV_05678,EMP0947,Employee,Introduction Session,2022-01-29 05:12:35,Trainer_C,Employee.Onboarding.Introduction,HR,Department:HR,0.48,278.6
EV_05679,EMP0947,Employee,Complete Documentation,2022-02-04 05:12:35,HR_Officer_1,Document.Processed,HR,DocumentPackage:DOC_EMP0947,1.74,62.19
EV_05680,EMP0947,Employee,IT Setup,2022-02-15 09:12:35,IT_Tech1,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0947|Equipment:PHONE_EMP0947|Equipment:MONITOR_EMP0947,1.25,180.14
EV_05681,EMP0947,Employee,Training Module 1,2022-02-26 15:12:35,Trainer_C,Training.Session,HR,TrainingModule:MOD_001,1.4,436.27
EV_05682,EMP0947,Employee,Training Module 2,2022-03-12 03:12:35,Trainer_D,Training.Session,HR,TrainingModule:MOD_002,1.02,412.67
EV_05683,EMP0948,Employee,First Week Check-in,2023-11-20 02:41:54,Trainer_C,Employee.FirstWeekMeeting,Finance,Department:Finance,1.57,412.25
EV_05684,EMP0948,Employee,Introduction Session,2023-11-22 11:41:54,Trainer_C,Employee.Onboarding.Introduction,Finance,Department:Finance,1.4,210.61
EV_05685,EMP0948,Employee,Complete Documentation,2023-11-27 21:41:54,HR_Officer_2,Document.Processed,Finance,DocumentPackage:DOC_EMP0948,1.18,409.89
EV_05686,EMP0948,Employee,IT Setup,2023-12-05 02:41:54,IT_Tech2,Equipment.Assigned,Finance,Equipment:LAPTOP_EMP0948|Equipment:PHONE_EMP0948|Equipment:MONITOR_EMP0948,1.45,397.76
EV_05687,EMP0948,Employee,Training Module 1,2023-12-07 10:41:54,Trainer_A,Training.Session,Finance,TrainingModule:MOD_001,0.32,313.91
EV_05688,EMP0948,Employee,Training Module 2,2023-12-19 14:41:54,Trainer_C,Training.Session,Finance,TrainingModule:MOD_002,0.29,51.96
EV_05689,EMP0949,Employee,First Week Check-in,2024-08-26 19:09:53,Trainer_D,Employee.FirstWeekMeeting,Operations,Department:Operations,0.14,452.15
EV_05690,EMP0949,Employee,Introduction Session,2024-09-05 04:09:53,Trainer_D,Employee.Onboarding.Introduction,Operations,Department:Operations,0.55,51.72
EV_05691,EMP0949,Employee,Complete Documentation,2024-09-20 05:09:53,HR_Officer_1,Document.Processed,Operations,DocumentPackage:DOC_EMP0949,1.6,164.42
EV_05692,EMP0949,Employee,IT Setup,2024-10-02 10:09:53,IT_Tech3,Equipment.Assigned,Operations,Equipment:LAPTOP_EMP0949|Equipment:PHONE_EMP0949|Equipment:MONITOR_EMP0949,1.72,288.34
EV_05693,EMP0949,Employee,Training Module 1,2024-10-07 16:09:53,Trainer_B,Training.Session,Operations,TrainingModule:MOD_001,0.18,302.49
EV_05694,EMP0949,Employee,Training Module 2,2024-10-21 22:09:53,Trainer_C,Training.Session,Operations,TrainingModule:MOD_002,0.34,451.89
EV_05695,EMP0950,Employee,First Week Check-in,2020-10-06 23:12:12,Trainer_B,Employee.FirstWeekMeeting,Engineering,Department:Engineering,0.69,108.39
EV_05696,EMP0950,Employee,Introduction Session,2020-10-09 01:12:12,Trainer_C,Employee.Onboarding.Introduction,Engineering,Department:Engineering,0.51,130.05
EV_05697,EMP0950,Employee,Complete Documentation,2020-10-13 02:12:12,HR_Officer_1,Document.Processed,Engineering,DocumentPackage:DOC_EMP0950,0.54,286.4
EV_05698,EMP0950,Employee,IT Setup,2020-10-26 13:12:12,IT_Tech3,Equipment.Assigned,Engineering,Equipment:LAPTOP_EMP0950|Equipment:PHONE_EMP0950|Equipment:MONITOR_EMP0950,0.61,185.65
EV_05699,EMP0950,Employee,Training Module 1,2020-11-01 23:12:12,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_001,0.69,338.43
EV_05700,EMP0950,Employee,Training Module 2,2020-11-06 01:12:12,Trainer_A,Training.Session,Engineering,TrainingModule:MOD_002,1.2,62.3
EV_05701,EMP0951,Employee,First Week Check-in,2021-07-06 03:10:46,Trainer_A,Employee.FirstWeekMeeting,Sales,Department:Sales,0.79,367.37
EV_05702,EMP0951,Employee,Introduction Session,2021-07-10 10:10:46,Trainer_D,Employee.Onboarding.Introduction,Sales,Department:Sales,0.47,310.55
EV_05703,EMP0951,Employee,Complete Documentation,2021-07-22 14:10:46,HR_Officer_1,Document.Processed,Sales,DocumentPackage:DOC_EMP0951,0.1,131.66
EV_05704,EMP0951,Employee,IT Setup,2021-07-27 16:10:46,IT_Tech3,Equipment.Assigned,Sales,Equipment:LAPTOP_EMP0951|Equipment:PHONE_EMP0951|Equipment:MONITOR_EMP0951,0.37,493.1
EV_05705,EMP0951,Employee,Training Module 1,2021-07-31 18:10:46,Trainer_A,Training.Session,Sales,TrainingModule:MOD_001,0.5,458.69
EV_05706,EMP0951,Employee,Training Module 2,2021-08-09 00:10:46,Trainer_D,Training.Session,Sales,TrainingModule:MOD_002,0.48,57.81
EV_05707,EMP0952,Employee,First Week Check-in,2020-03-11 21:11:04,Trainer_C,Employee.FirstWeekMeeting,HR,Department:HR,0.42,350.52
EV_05708,EMP0952,Employee,Introduction Session,2020-03-21 00:11:04,Trainer_B,Employee.Onboarding.Introduction,HR,Department:HR,0.64,106.13
EV_05709,EMP0952,Employee,Complete Documentation,2020-04-05 01:11:04,HR_Officer_2,Document.Processed,HR,DocumentPackage:DOC_EMP0952,1.33,295.43
EV_05710,EMP0952,Employee,IT Setup,2020-04-14 04:11:04,IT_Tech2,Equipment.Assigned,HR,Equipment:LAPTOP_EMP0952|Equipment:PHONE_EMP0952|Equipment:MONITOR_EMP0952,1.24,384.3
EV_05711,EMP0952,Employee,Training Module 1,2020-04-22 10:11:04,Trainer_B,Training.Session,HR,TrainingModule:MOD_001,1.58,207.25
EV_05712,EMP0952,Employee,Training Module 2,2020-04-29 15:11:04,Trainer_A,Training.Session,HR,TrainingModule:MOD_002,1.33,318.84
EV_05713,EMP0953,Employee,First Week Check-in,2020-01-29 23:14:58,Trainer_A,Employee.FirstWeekMeeting,Finance,Department:Finance,1.46,250.75
EV_05714,EMP0953,Employee,Introduction Session,2020-02-13 00:14:58,Trainer_A,Employee.Onboarding.Introduction,Finance,Department:Finance,1.81,336.11
EV_05715,EMP0953,Employee,Complete Documentation,2020-02-28 03:14:58,HR_Officer_1,Document.Processed,Finance,DocumentPackage:DOC_EMP0953,1.23,275.82
