Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost
EMP00847,Training Module 2,2023-05-08 23:03:34,1.23,133.77
EMP00847,Welcome Package Distribution,2023-05-21 04:03:34,1.41,330.85
EMP00847,Feedback Collection,2023-05-24 05:03:34,0.69,460.31
EMP00848,First Week Check-in,2023-09-25 00:32:56,1.08,93.45
EMP00848,Introduction Session,2023-09-29 07:32:56,1.35,394.72
EMP00848,Complete Documentation,2023-10-10 08:32:56,0.98,159.78
EMP00848,IT Setup,2023-10-13 10:32:56,1.04,440.92
EMP00848,Training Module 1,2023-10-25 16:32:56,1.18,294.11
EMP00848,Training Module 2,2023-11-08 16:32:56,0.56,253.79
EMP00848,Welcome Package Distribution,2023-11-12 18:32:56,1.75,309.09
EMP00848,Feedback Collection,2023-11-27 19:32:56,1.39,425.6
EMP00849,First Week Check-in,2023-10-21 17:16:29,1.68,139.12
EMP00849,Introduction Session,2023-10-24 02:16:29,1.27,478.44
EMP00849,Complete Documentation,2023-11-01 09:16:29,1.26,405.46
EMP00849,IT Setup,2023-11-12 09:16:29,1.44,135.24
EMP00849,Training Module 1,2023-11-20 14:16:29,1.94,497.82
EMP00849,Training Module 2,2023-11-28 22:16:29,1.32,264.41
EMP00849,Welcome Package Distribution,2023-12-14 10:16:29,0.1,393.79
EMP00849,Feedback Collection,2023-12-18 10:16:29,1.44,311.73
EMP00850,First Week Check-in,2023-02-02 00:38:16,1.38,352.76
EMP00850,Introduction Session,2023-02-03 09:38:16,0.34,122.94
EMP00850,Complete Documentation,2023-02-18 14:38:16,1.32,87.6
EMP00850,IT Setup,2023-02-27 14:38:16,1.25,308.45
EMP00850,Training Module 1,2023-03-14 14:38:16,1.83,195.91
EMP00850,Training Module 2,2023-03-16 18:38:16,1.46,328.65
EMP00850,Welcome Package Distribution,2023-03-22 05:38:16,1.09,458.74
EMP00850,Feedback Collection,2023-03-26 15:38:16,0.32,368.32
EMP00851,First Week Check-in,2023-03-27 00:54:18,1.05,212.27
EMP00851,Introduction Session,2023-03-29 11:54:18,1.96,239.13
EMP00851,Complete Documentation,2023-04-06 22:54:18,1.35,396.45
EMP00851,IT Setup,2023-04-11 09:54:18,1.17,346.9
EMP00851,Training Module 1,2023-04-13 11:54:18,0.23,259.57
EMP00851,Training Module 2,2023-04-28 11:54:18,1.1,341.06
EMP00851,Welcome Package Distribution,2023-05-09 12:54:18,1.14,287.93
EMP00851,Feedback Collection,2023-05-18 16:54:18,1.4,161.6
EMP00852,First Week Check-in,2023-04-09 20:51:02,1.64,448.27
EMP00852,Introduction Session,2023-04-15 23:51:02,0.41,444.36
EMP00852,Complete Documentation,2023-04-28 08:51:02,1.89,269.9
EMP00852,IT Setup,2023-05-01 11:51:02,0.41,71.5
EMP00852,Training Module 1,2023-05-07 19:51:02,1.96,293.02
EMP00852,Training Module 2,2023-05-20 05:51:02,0.3,477.56
EMP00852,Welcome Package Distribution,2023-05-27 11:51:02,1.21,51.67
EMP00852,Feedback Collection,2023-06-07 16:51:02,1.1,104.32
EMP00853,First Week Check-in,2023-10-01 01:08:35,1.09,170.88
EMP00853,Introduction Session,2023-10-08 07:08:35,1.77,442.43
EMP00853,Complete Documentation,2023-10-09 09:08:35,1.17,325.01
EMP00853,IT Setup,2023-10-24 09:08:35,1.23,277.17
EMP00853,Training Module 1,2023-11-03 20:08:35,1.28,226.68
EMP00853,Training Module 2,2023-11-14 08:08:35,0.55,321.56
EMP00853,Welcome Package Distribution,2023-11-20 12:08:35,1.64,112.7
EMP00853,Feedback Collection,2023-11-27 20:08:35,0.32,61.64
EMP00854,First Week Check-in,2023-01-29 18:50:17,0.39,88.37
EMP00854,Introduction Session,2023-02-11 22:50:17,0.88,125.01
EMP00854,Complete Documentation,2023-02-13 09:50:17,0.77,223.66
EMP00854,IT Setup,2023-02-17 20:50:17,0.78,222.44
EMP00854,Training Module 1,2023-02-27 20:50:17,1.29,193.64
EMP00854,Training Module 2,2023-03-05 23:50:17,0.5,123.31
EMP00854,Welcome Package Distribution,2023-03-16 01:50:17,1.28,408.63
EMP00854,Feedback Collection,2023-03-31 10:50:17,0.13,414.58
EMP00855,First Week Check-in,2023-02-23 01:01:59,0.85,299.02
EMP00855,Introduction Session,2023-03-09 10:01:59,0.44,406.49
EMP00855,Complete Documentation,2023-03-19 10:01:59,1.86,169.53
EMP00855,IT Setup,2023-03-29 18:01:59,1.82,305.44
EMP00855,Training Module 1,2023-04-10 23:01:59,1.94,125.06
EMP00855,Training Module 2,2023-04-13 23:01:59,0.94,287.18
EMP00855,Welcome Package Distribution,2023-04-18 00:01:59,1.6,198.87
EMP00855,Feedback Collection,2023-05-03 11:01:59,1.38,479.94
EMP00856,First Week Check-in,2023-05-07 21:53:01,0.22,176.36
EMP00856,Introduction Session,2023-05-19 01:53:01,1.2,358.46
EMP00856,Complete Documentation,2023-06-02 12:53:01,1.08,401.55
EMP00856,IT Setup,2023-06-17 20:53:01,2.0,307.22
EMP00856,Training Module 1,2023-06-28 02:53:01,0.14,430.63
EMP00856,Training Module 2,2023-07-12 10:53:01,1.22,312.83
EMP00856,Welcome Package Distribution,2023-07-17 22:53:01,0.61,188.42
EMP00856,Feedback Collection,2023-07-25 09:53:01,0.27,179.1
EMP00857,First Week Check-in,2023-05-24 21:32:54,1.53,202.52
EMP00857,Introduction Session,2023-06-03 21:32:54,1.07,297.05
EMP00857,Complete Documentation,2023-06-19 09:32:54,1.72,64.63
EMP00857,IT Setup,2023-06-28 19:32:54,0.16,296.23
EMP00857,Training Module 1,2023-07-05 19:32:54,1.37,405.23
EMP00857,Training Module 2,2023-07-09 04:32:54,1.98,102.76
EMP00857,Welcome Package Distribution,2023-07-20 10:32:54,1.49,74.34
EMP00857,Feedback Collection,2023-08-03 12:32:54,0.65,485.28
EMP00858,First Week Check-in,2023-08-24 02:44:02,0.16,153.28
EMP00858,Introduction Session,2023-09-08 07:44:02,0.13,494.11
EMP00858,Complete Documentation,2023-09-21 07:44:02,1.77,173.49
EMP00858,IT Setup,2023-09-28 18:44:02,1.87,317.67
EMP00858,Training Module 1,2023-10-01 01:44:02,1.3,373.27
EMP00858,Training Module 2,2023-10-09 05:44:02,0.26,289.89
EMP00858,Welcome Package Distribution,2023-10-24 06:44:02,0.67,146.45
EMP00858,Feedback Collection,2023-10-25 07:44:02,1.19,314.27
EMP00859,First Week Check-in,2023-11-11 15:28:20,1.9,87.0
EMP00859,Introduction Session,2023-11-24 17:28:20,0.2,123.85
EMP00859,Complete Documentation,2023-11-28 19:28:20,0.21,330.0
EMP00859,IT Setup,2023-11-30 01:28:20,0.73,287.89
EMP00859,Training Module 1,2023-12-04 03:28:20,1.55,119.71
EMP00859,Training Module 2,2023-12-09 03:28:20,1.93,111.24
EMP00859,Welcome Package Distribution,2023-12-24 13:28:20,0.8,247.87
EMP00859,Feedback Collection,2023-12-28 22:28:20,1.33,242.34
EMP00860,First Week Check-in,2023-01-18 15:31:14,0.9,191.67
EMP00860,Introduction Session,2023-01-31 15:31:14,0.96,97.7
EMP00860,Complete Documentation,2023-02-13 18:31:14,1.85,243.02
EMP00860,IT Setup,2023-02-15 01:31:14,1.35,264.81
EMP00860,Training Module 1,2023-02-19 01:31:14,0.98,248.43
EMP00860,Training Module 2,2023-02-27 01:31:14,0.86,148.0
EMP00860,Welcome Package Distribution,2023-03-06 07:31:14,1.95,84.57
EMP00860,Feedback Collection,2023-03-17 09:31:14,1.57,305.83
EMP00861,First Week Check-in,2023-04-25 14:01:31,0.77,429.15
EMP00861,Introduction Session,2023-05-11 00:01:31,0.5,203.13
EMP00861,Complete Documentation,2023-05-21 06:01:31,0.1,409.77
EMP00861,IT Setup,2023-05-23 18:01:31,1.89,405.24
EMP00861,Training Module 1,2023-05-31 04:01:31,0.63,64.53
EMP00861,Training Module 2,2023-06-14 11:01:31,0.12,494.8
EMP00861,Welcome Package Distribution,2023-06-25 17:01:31,1.75,278.11
EMP00861,Feedback Collection,2023-06-29 00:01:31,1.88,141.91
EMP00862,First Week Check-in,2023-10-09 21:52:20,1.48,126.65
EMP00862,Introduction Session,2023-10-22 09:52:20,0.47,114.01
EMP00862,Complete Documentation,2023-10-31 16:52:20,1.87,203.17
EMP00862,IT Setup,2023-11-04 17:52:20,0.88,257.24
EMP00862,Training Module 1,2023-11-15 19:52:20,0.29,356.77
EMP00862,Training Module 2,2023-11-29 02:52:20,1.44,373.13
EMP00862,Welcome Package Distribution,2023-12-03 13:52:20,1.51,470.78
EMP00862,Feedback Collection,2023-12-08 18:52:20,1.51,379.5
EMP00863,First Week Check-in,2023-05-29 19:35:08,1.31,481.06
EMP00863,Introduction Session,2023-06-12 21:35:08,0.25,494.5
EMP00863,Complete Documentation,2023-06-15 00:35:08,0.12,224.04
EMP00863,IT Setup,2023-06-28 01:35:08,0.61,359.02
EMP00863,Training Module 1,2023-07-07 09:35:08,0.73,167.94
EMP00863,Training Module 2,2023-07-17 17:35:08,1.55,85.14
EMP00863,Welcome Package Distribution,2023-07-23 17:35:08,0.94,347.66
EMP00863,Feedback Collection,2023-08-03 17:35:08,1.53,74.81
EMP00864,First Week Check-in,2023-10-16 11:29:38,1.28,394.42
EMP00864,Introduction Session,2023-10-27 17:29:38,0.51,139.28
EMP00864,Complete Documentation,2023-11-03 04:29:38,0.78,66.71
EMP00864,IT Setup,2023-11-06 09:29:38,1.55,268.25
EMP00864,Training Module 1,2023-11-20 11:29:38,0.16,476.4
EMP00864,Training Module 2,2023-12-01 15:29:38,0.99,416.24
EMP00864,Welcome Package Distribution,2023-12-09 20:29:38,0.58,233.49
EMP00864,Feedback Collection,2023-12-24 22:29:38,0.7,469.5
EMP00865,First Week Check-in,2024-01-03 23:44:33,1.97,485.91
EMP00865,Introduction Session,2024-01-12 09:44:33,1.02,57.3
EMP00865,Complete Documentation,2024-01-14 10:44:33,0.36,90.36
EMP00865,IT Setup,2024-01-28 17:44:33,0.82,220.7
EMP00865,Training Module 1,2024-02-07 02:44:33,1.26,220.28
EMP00865,Training Module 2,2024-02-20 04:44:33,1.59,398.29
EMP00865,Welcome Package Distribution,2024-02-23 13:44:33,0.3,430.02
EMP00865,Feedback Collection,2024-03-02 15:44:33,1.46,241.38
EMP00866,First Week Check-in,2023-11-29 19:51:54,1.26,386.93
EMP00866,Introduction Session,2023-12-15 03:51:54,1.12,52.7
EMP00866,Complete Documentation,2023-12-18 12:51:54,1.94,465.85
EMP00866,IT Setup,2023-12-29 15:51:54,1.13,204.82
EMP00866,Training Module 1,2024-01-02 03:51:54,1.79,403.85
EMP00866,Training Module 2,2024-01-10 04:51:54,0.37,74.27
EMP00866,Welcome Package Distribution,2024-01-14 11:51:54,0.86,492.64
EMP00866,Feedback Collection,2024-01-27 23:51:54,1.88,492.37
EMP00867,First Week Check-in,2023-04-07 20:56:01,0.19,317.34
EMP00867,Introduction Session,2023-04-19 00:56:01,1.79,397.44
EMP00867,Complete Documentation,2023-04-23 08:56:01,0.48,105.26
EMP00867,IT Setup,2023-04-27 08:56:01,1.56,123.91
EMP00867,Training Module 1,2023-05-09 18:56:01,0.6,77.06
EMP00867,Training Module 2,2023-05-22 02:56:01,0.12,393.75
EMP00867,Welcome Package Distribution,2023-05-30 11:56:01,1.81,140.64
EMP00867,Feedback Collection,2023-06-02 15:56:01,0.78,206.09
EMP00868,First Week Check-in,2023-07-31 23:04:39,0.69,175.68
EMP00868,Introduction Session,2023-08-08 03:04:39,1.91,125.71
EMP00868,Complete Documentation,2023-08-19 10:04:39,0.22,317.83
EMP00868,IT Setup,2023-08-21 21:04:39,0.18,180.68
EMP00868,Training Module 1,2023-09-06 00:04:39,1.61,94.81
EMP00868,Training Module 2,2023-09-15 06:04:39,0.17,75.18
EMP00868,Welcome Package Distribution,2023-09-21 13:04:39,0.44,465.66
EMP00868,Feedback Collection,2023-10-04 18:04:39,0.43,328.27
EMP00869,First Week Check-in,2023-08-23 02:07:41,0.49,188.26
EMP00869,Introduction Session,2023-08-25 09:07:41,0.16,424.42
EMP00869,Complete Documentation,2023-09-08 15:07:41,1.88,238.18
EMP00869,IT Setup,2023-09-21 03:07:41,1.86,215.25
EMP00869,Training Module 1,2023-10-01 03:07:41,1.83,142.86
EMP00869,Training Module 2,2023-10-05 05:07:41,1.14,354.08
EMP00869,Welcome Package Distribution,2023-10-12 15:07:41,1.17,179.98
EMP00869,Feedback Collection,2023-10-28 03:07:41,0.37,105.54
EMP00870,First Week Check-in,2023-01-14 18:39:34,1.11,50.16
EMP00870,Introduction Session,2023-01-22 18:39:34,1.02,121.27
EMP00870,Complete Documentation,2023-01-23 21:39:34,0.88,69.17
EMP00870,IT Setup,2023-01-31 05:39:34,0.41,458.56
EMP00870,Training Module 1,2023-02-10 07:39:34,1.66,282.92
EMP00870,Training Module 2,2023-02-22 07:39:34,1.87,393.25
EMP00870,Welcome Package Distribution,2023-03-07 16:39:34,0.82,58.66
EMP00870,Feedback Collection,2023-03-17 03:39:34,0.36,68.53
EMP00871,First Week Check-in,2023-03-19 04:33:23,0.76,491.11
EMP00871,Introduction Session,2023-03-30 06:33:23,1.13,274.73
EMP00871,Complete Documentation,2023-04-10 16:33:23,0.32,391.59
EMP00871,IT Setup,2023-04-13 00:33:23,0.98,62.54
EMP00871,Training Module 1,2023-04-22 12:33:23,1.83,67.87
EMP00871,Training Module 2,2023-04-28 22:33:23,0.56,87.54
EMP00871,Welcome Package Distribution,2023-05-11 22:33:23,1.58,323.03
EMP00871,Feedback Collection,2023-05-14 02:33:23,1.0,396.97
EMP00872,First Week Check-in,2023-01-18 18:15:49,1.65,158.58
EMP00872,Introduction Session,2023-01-24 05:15:49,1.32,441.2
EMP00872,Complete Documentation,2023-01-31 11:15:49,1.06,205.52
EMP00872,IT Setup,2023-02-15 11:15:49,1.26,213.1
EMP00872,Training Module 1,2023-02-27 22:15:49,0.72,96.48
EMP00872,Training Module 2,2023-03-13 05:15:49,1.24,139.35
EMP00872,Welcome Package Distribution,2023-03-16 14:15:49,1.32,72.61
EMP00872,Feedback Collection,2023-03-23 01:15:49,0.56,431.73
EMP00873,First Week Check-in,2023-12-19 10:13:31,1.16,154.65
EMP00873,Introduction Session,2023-12-31 22:13:31,1.5,290.56
EMP00873,Complete Documentation,2024-01-10 05:13:31,0.3,156.81
EMP00873,IT Setup,2024-01-23 09:13:31,1.87,169.21
EMP00873,Training Module 1,2024-01-29 10:13:31,0.45,305.48
EMP00873,Training Module 2,2024-02-04 10:13:31,1.85,299.42
EMP00873,Welcome Package Distribution,2024-02-12 20:13:31,1.1,403.33
EMP00873,Feedback Collection,2024-02-22 07:13:31,0.64,74.21
EMP00874,First Week Check-in,2023-11-23 23:50:45,0.25,289.71
EMP00874,Introduction Session,2023-12-05 00:50:45,1.93,106.65
EMP00874,Complete Documentation,2023-12-09 02:50:45,1.58,458.91
EMP00874,IT Setup,2023-12-11 03:50:45,0.78,66.04
EMP00874,Training Module 1,2023-12-12 09:50:45,0.38,63.08
EMP00874,Training Module 2,2023-12-27 10:50:45,1.83,76.09
EMP00874,Welcome Package Distribution,2024-01-02 14:50:45,1.14,318.26
EMP00874,Feedback Collection,2024-01-03 18:50:45,1.5,205.29
EMP00875,First Week Check-in,2023-07-19 20:34:39,1.34,164.59
EMP00875,Introduction Session,2023-07-24 03:34:39,0.68,291.58
EMP00875,Complete Documentation,2023-08-02 13:34:39,1.51,456.23
EMP00875,IT Setup,2023-08-15 00:34:39,0.61,188.34
EMP00875,Training Module 1,2023-08-22 04:34:39,1.48,393.52
EMP00875,Training Module 2,2023-08-24 12:34:39,0.88,111.95
EMP00875,Welcome Package Distribution,2023-09-07 00:34:39,0.3,351.41
EMP00875,Feedback Collection,2023-09-15 02:34:39,1.77,302.74
EMP00876,First Week Check-in,2023-12-20 20:47:02,0.54,439.07
EMP00876,Introduction Session,2023-12-29 21:47:02,0.85,475.43
EMP00876,Complete Documentation,2024-01-06 21:47:02,0.38,137.46
EMP00876,IT Setup,2024-01-14 08:47:02,1.41,364.72
EMP00876,Training Module 1,2024-01-20 19:47:02,0.16,264.8
EMP00876,Training Module 2,2024-01-22 04:47:02,1.8,393.73
EMP00876,Welcome Package Distribution,2024-01-29 04:47:02,1.21,148.83
EMP00876,Feedback Collection,2024-01-31 16:47:02,0.26,287.12
EMP00877,First Week Check-in,2023-10-18 16:42:49,0.44,381.18
EMP00877,Introduction Session,2023-10-30 20:42:49,0.59,80.51
EMP00877,Complete Documentation,2023-11-10 22:42:49,0.52,120.64
EMP00877,IT Setup,2023-11-17 09:42:49,1.94,180.51
EMP00877,Training Module 1,2023-11-19 19:42:49,1.15,255.11
EMP00877,Training Module 2,2023-12-01 01:42:49,1.37,126.37
EMP00877,Welcome Package Distribution,2023-12-16 01:42:49,0.81,429.71
EMP00877,Feedback Collection,2023-12-20 01:42:49,0.54,202.59
EMP00878,First Week Check-in,2023-03-23 15:23:41,0.7,251.82
EMP00878,Introduction Session,2023-03-27 19:23:41,1.11,195.41
EMP00878,Complete Documentation,2023-04-03 05:23:41,1.08,84.53
EMP00878,IT Setup,2023-04-13 08:23:41,0.9,186.96
EMP00878,Training Module 1,2023-04-28 15:23:41,1.2,496.25
EMP00878,Training Module 2,2023-05-06 23:23:41,0.4,295.84
EMP00878,Welcome Package Distribution,2023-05-18 23:23:41,0.47,229.18
EMP00878,Feedback Collection,2023-05-26 07:23:41,0.97,290.09
EMP00879,First Week Check-in,2023-12-02 20:47:46,0.95,50.06
EMP00879,Introduction Session,2023-12-15 00:47:46,0.6,331.49
EMP00879,Complete Documentation,2023-12-22 06:47:46,0.66,66.39
EMP00879,IT Setup,2023-12-28 17:47:46,0.58,381.05
EMP00879,Training Module 1,2024-01-09 02:47:46,0.51,89.13
EMP00879,Training Module 2,2024-01-21 12:47:46,1.32,280.34
EMP00879,Welcome Package Distribution,2024-02-01 16:47:46,0.43,338.1
EMP00879,Feedback Collection,2024-02-12 21:47:46,1.99,401.98
EMP00880,First Week Check-in,2023-01-13 14:23:42,1.58,468.08
EMP00880,Introduction Session,2023-01-15 17:23:42,1.71,291.14
EMP00880,Complete Documentation,2023-01-26 18:23:42,1.52,208.84
EMP00880,IT Setup,2023-02-08 21:23:42,0.62,93.02
EMP00880,Training Module 1,2023-02-13 02:23:42,1.82,254.81
EMP00880,Training Module 2,2023-02-16 13:23:42,1.97,365.16
EMP00880,Welcome Package Distribution,2023-02-21 18:23:42,0.22,489.75
EMP00880,Feedback Collection,2023-03-01 01:23:42,0.26,315.45
EMP00881,First Week Check-in,2023-05-01 21:43:48,0.56,165.57
EMP00881,Introduction Session,2023-05-07 01:43:48,1.08,265.93
EMP00881,Complete Documentation,2023-05-08 04:43:48,1.63,136.1
EMP00881,IT Setup,2023-05-10 12:43:48,1.13,258.04
EMP00881,Training Module 1,2023-05-19 14:43:48,0.96,338.12
EMP00881,Training Module 2,2023-05-31 16:43:48,1.77,190.85
EMP00881,Welcome Package Distribution,2023-06-11 01:43:48,1.59,210.11
EMP00881,Feedback Collection,2023-06-24 07:43:48,1.44,454.9
EMP00882,First Week Check-in,2023-03-27 00:40:20,1.47,392.65
EMP00882,Introduction Session,2023-04-04 03:40:20,1.42,228.68
EMP00882,Complete Documentation,2023-04-06 05:40:20,0.97,116.31
EMP00882,IT Setup,2023-04-18 15:40:20,1.95,462.56
EMP00882,Training Module 1,2023-04-26 16:40:20,1.14,60.25
EMP00882,Training Module 2,2023-04-28 17:40:20,1.82,356.55
EMP00882,Welcome Package Distribution,2023-05-06 19:40:20,0.87,50.73
EMP00882,Feedback Collection,2023-05-17 20:40:20,0.76,323.57
EMP00883,First Week Check-in,2023-05-27 03:55:04,0.89,352.61
EMP00883,Introduction Session,2023-06-05 12:55:04,1.06,452.37
EMP00883,Complete Documentation,2023-06-09 16:55:04,1.54,309.13
EMP00883,IT Setup,2023-06-10 16:55:04,0.46,292.8
EMP00883,Training Module 1,2023-06-26 02:55:04,1.37,334.88
EMP00883,Training Module 2,2023-06-28 13:55:04,1.86,409.93
EMP00883,Welcome Package Distribution,2023-06-30 01:55:04,1.59,416.05
EMP00883,Feedback Collection,2023-07-11 05:55:04,1.99,201.11
EMP00884,First Week Check-in,2023-12-25 00:16:46,0.44,351.31
EMP00884,Introduction Session,2024-01-06 04:16:46,0.9,367.17
EMP00884,Complete Documentation,2024-01-07 16:16:46,1.99,224.61
EMP00884,IT Setup,2024-01-08 23:16:46,0.75,218.46
EMP00884,Training Module 1,2024-01-12 23:16:46,1.51,439.79
EMP00884,Training Module 2,2024-01-27 10:16:46,1.83,416.39
EMP00884,Welcome Package Distribution,2024-01-29 22:16:46,1.48,303.3
EMP00884,Feedback Collection,2024-02-10 23:16:46,0.39,143.94
EMP00885,First Week Check-in,2023-04-22 13:29:14,0.93,447.09
EMP00885,Introduction Session,2023-05-05 16:29:14,1.17,276.2
EMP00885,Complete Documentation,2023-05-19 02:29:14,1.75,146.05
EMP00885,IT Setup,2023-06-03 09:29:14,1.21,433.84
EMP00885,Training Module 1,2023-06-11 14:29:14,1.15,74.05
EMP00885,Training Module 2,2023-06-15 00:29:14,0.75,311.45
EMP00885,Welcome Package Distribution,2023-06-16 00:29:14,0.14,103.99
EMP00885,Feedback Collection,2023-06-25 06:29:14,1.61,445.06
EMP00886,First Week Check-in,2023-09-19 14:07:13,0.47,190.96
EMP00886,Introduction Session,2023-09-27 23:07:13,1.37,195.27
EMP00886,Complete Documentation,2023-10-09 07:07:13,0.93,347.83
EMP00886,IT Setup,2023-10-19 15:07:13,0.22,494.53
EMP00886,Training Module 1,2023-10-28 02:07:13,1.01,63.95
EMP00886,Training Module 2,2023-11-11 11:07:13,0.89,452.14
EMP00886,Welcome Package Distribution,2023-11-16 21:07:13,0.67,103.73
EMP00886,Feedback Collection,2023-11-22 01:07:13,1.66,326.63
EMP00887,First Week Check-in,2023-06-20 15:37:48,1.01,129.18
EMP00887,Introduction Session,2023-06-22 23:37:48,0.18,122.1
EMP00887,Complete Documentation,2023-07-07 11:37:48,1.93,337.74
EMP00887,IT Setup,2023-07-19 13:37:48,1.64,78.53
EMP00887,Training Module 1,2023-07-28 22:37:48,0.26,148.55
EMP00887,Training Module 2,2023-08-06 05:37:48,0.74,171.05
EMP00887,Welcome Package Distribution,2023-08-20 16:37:48,1.26,243.38
EMP00887,Feedback Collection,2023-08-22 03:37:48,0.9,60.71
EMP00888,First Week Check-in,2024-01-08 15:05:49,0.47,269.7
EMP00888,Introduction Session,2024-01-18 15:05:49,1.54,68.12
EMP00888,Complete Documentation,2024-01-26 23:05:49,1.58,115.92
EMP00888,IT Setup,2024-02-05 02:05:49,0.45,359.14
EMP00888,Training Module 1,2024-02-18 02:05:49,0.41,209.78
EMP00888,Training Module 2,2024-03-02 03:05:49,0.96,408.68
EMP00888,Welcome Package Distribution,2024-03-16 12:05:49,1.92,357.22
EMP00888,Feedback Collection,2024-03-17 15:05:49,1.75,337.64
EMP00889,First Week Check-in,2023-12-27 20:44:55,1.86,234.47
EMP00889,Introduction Session,2023-12-29 22:44:55,0.14,121.3
EMP00889,Complete Documentation,2024-01-08 04:44:55,1.01,231.44
EMP00889,IT Setup,2024-01-14 07:44:55,0.49,380.26
EMP00889,Training Module 1,2024-01-20 14:44:55,0.74,398.63
EMP00889,Training Module 2,2024-02-04 01:44:55,1.83,318.87
EMP00889,Welcome Package Distribution,2024-02-19 06:44:55,1.76,238.72
EMP00889,Feedback Collection,2024-02-28 11:44:55,0.29,450.43
EMP00890,First Week Check-in,2023-03-20 20:32:24,1.24,472.38
EMP00890,Introduction Session,2023-03-22 07:32:24,1.66,413.59
EMP00890,Complete Documentation,2023-03-24 18:32:24,0.32,164.9
EMP00890,IT Setup,2023-04-07 18:32:24,0.88,137.93
EMP00890,Training Module 1,2023-04-18 01:32:24,0.86,432.93
EMP00890,Training Module 2,2023-04-21 04:32:24,1.07,383.97
EMP00890,Welcome Package Distribution,2023-04-27 05:32:24,1.4,330.19
EMP00890,Feedback Collection,2023-05-06 05:32:24,1.92,172.05
EMP00891,First Week Check-in,2024-01-06 01:18:43,0.71,372.39
EMP00891,Introduction Session,2024-01-19 07:18:43,1.72,309.88
EMP00891,Complete Documentation,2024-01-28 07:18:43,0.39,251.11
EMP00891,IT Setup,2024-02-08 11:18:43,0.41,184.62
EMP00891,Training Module 1,2024-02-11 19:18:43,1.21,134.41
EMP00891,Training Module 2,2024-02-16 21:18:43,1.87,76.2
EMP00891,Welcome Package Distribution,2024-02-25 02:18:43,1.92,336.9
EMP00891,Feedback Collection,2024-02-28 02:18:43,1.31,290.93
EMP00892,First Week Check-in,2023-07-23 01:09:05,1.44,230.73
EMP00892,Introduction Session,2023-07-25 08:09:05,0.77,473.44
EMP00892,Complete Documentation,2023-07-28 17:09:05,1.15,70.23
EMP00892,IT Setup,2023-08-02 20:09:05,1.82,116.2
EMP00892,Training Module 1,2023-08-05 03:09:05,1.35,272.37
EMP00892,Training Module 2,2023-08-20 07:09:05,0.45,81.33
EMP00892,Welcome Package Distribution,2023-08-24 14:09:05,1.62,107.89
EMP00892,Feedback Collection,2023-08-27 02:09:05,1.85,463.77
EMP00893,First Week Check-in,2023-03-13 13:45:30,1.74,54.97
EMP00893,Introduction Session,2023-03-24 19:45:30,0.95,425.94
EMP00893,Complete Documentation,2023-03-28 23:45:30,0.66,379.27
EMP00893,IT Setup,2023-04-11 08:45:30,1.01,221.38
EMP00893,Training Module 1,2023-04-26 18:45:30,0.77,77.4
EMP00893,Training Module 2,2023-05-05 21:45:30,0.24,230.75
EMP00893,Welcome Package Distribution,2023-05-07 06:45:30,0.65,193.55
EMP00893,Feedback Collection,2023-05-20 06:45:30,0.61,89.28
EMP00894,First Week Check-in,2023-01-05 16:10:44,1.5,456.24
EMP00894,Introduction Session,2023-01-12 23:10:44,1.01,206.63
EMP00894,Complete Documentation,2023-01-24 11:10:44,1.91,323.82
EMP00894,IT Setup,2023-02-01 23:10:44,0.95,467.33
EMP00894,Training Module 1,2023-02-12 02:10:44,1.51,122.48
EMP00894,Training Module 2,2023-02-27 04:10:44,1.78,193.35
EMP00894,Welcome Package Distribution,2023-03-10 11:10:44,1.88,196.26
EMP00894,Feedback Collection,2023-03-13 15:10:44,1.06,461.26
EMP00895,First Week Check-in,2023-05-02 22:30:54,1.17,167.17
EMP00895,Introduction Session,2023-05-11 01:30:54,1.19,185.2
EMP00895,Complete Documentation,2023-05-17 11:30:54,1.55,356.44
EMP00895,IT Setup,2023-05-31 20:30:54,1.19,126.51
EMP00895,Training Module 1,2023-06-03 23:30:54,0.99,84.84
EMP00895,Training Module 2,2023-06-05 05:30:54,1.76,70.1
EMP00895,Welcome Package Distribution,2023-06-20 13:30:54,0.59,235.42
EMP00895,Feedback Collection,2023-06-29 17:30:54,1.48,242.24
EMP00896,First Week Check-in,2023-05-13 14:35:46,1.87,253.78
EMP00896,Introduction Session,2023-05-21 15:35:46,0.77,256.66
EMP00896,Complete Documentation,2023-05-26 19:35:46,1.92,246.79
EMP00896,IT Setup,2023-06-02 21:35:46,0.42,76.85
EMP00896,Training Module 1,2023-06-10 07:35:46,0.65,483.97
EMP00896,Training Module 2,2023-06-19 10:35:46,0.86,368.09
EMP00896,Welcome Package Distribution,2023-06-26 11:35:46,1.81,193.39
EMP00896,Feedback Collection,2023-07-11 23:35:46,1.96,324.66
EMP00897,First Week Check-in,2023-07-24 21:41:04,0.37,116.23
EMP00897,Introduction Session,2023-07-30 05:41:04,0.77,451.24
EMP00897,Complete Documentation,2023-08-02 05:41:04,1.31,495.51
EMP00897,IT Setup,2023-08-07 05:41:04,1.36,204.32
EMP00897,Training Module 1,2023-08-19 11:41:04,1.01,60.41
EMP00897,Training Module 2,2023-08-26 18:41:04,1.27,93.6
